Zeit [s];RSSI [dB];Spannung [V];Strom [A];Leistung [W];Kapazitaet [Ah];Energie [Wh];Temp. Tmp. [*C]
#Version 2.04beta-19
#0.0:Modellname:PROTOS__ Akku:6S 2.65Ah TXE Version 3.5 Anzahl Fluege:35 Betriebsstunden:13:16:08 US-T V1.00
559.0;-41;22.1;10.0;221;1.47;33.84;27
559.2;-34;22.1;10.0;221;1.47;33.84;27
559.4;-35;22.1;10.4;230;1.47;33.84;27
559.6;-35;22.1;10.4;230;1.47;33.97;27
559.8;-30;22.1;11.4;252;1.47;33.97;27
560.0;-29;22.1;11.4;252;1.47;33.97;27
560.2;-30;22.1;11.4;252;1.47;33.97;27
560.4;-36;22.0;9.8;216;1.47;33.97;27
560.7;-33;22.1;9.4;208;1.47;33.97;27
560.9;-31;22.1;9.4;208;1.47;33.97;27
561.1;-30;22.1;10.1;223;1.47;33.97;27
561.3;-29;22.1;10.1;223;1.47;34.07;27
561.5;-35;22.1;9.6;212;1.47;34.07;27
561.7;-45;22.1;9.6;212;1.47;34.07;27
561.9;-39;22.1;10.3;228;1.47;34.07;27
562.1;-37;22.1;10.3;228;1.48;34.07;27
562.3;-30;22.1;10.3;228;1.48;34.07;27
562.5;-28;22.1;10.3;228;1.48;34.07;27
562.7;-29;22.1;9.5;210;1.48;34.07;27
562.9;-27;22.1;9.5;210;1.48;34.16;27
563.1;-25;22.1;8.8;194;1.48;34.16;27
563.3;-25;22.1;8.8;194;1.48;34.16;27
563.5;-28;22.1;10.1;223;1.48;34.16;27
563.7;-32;22.1;10.1;223;1.48;34.16;27
563.9;-36;22.1;9.4;208;1.48;34.16;27
564.1;-36;22.1;9.4;208;1.48;34.16;27
564.3;-36;22.1;9.5;210;1.48;34.16;27
564.5;-36;22.1;9.5;210;1.48;34.25;27
564.7;-38;22.1;10.3;228;1.48;34.25;27
564.9;-39;22.1;10.3;228;1.48;34.25;27
565.1;-46;22.1;8.9;197;1.48;34.25;27
565.3;-48;22.1;8.9;197;1.49;34.25;27
565.5;-46;22.1;8.5;188;1.49;34.25;27
565.8;-67;22.1;9.8;217;1.49;34.25;27
566.0;-51;22.1;9.8;217;1.49;34.35;27
566.2;-44;22.1;10.3;228;1.49;34.35;27
566.4;-43;22.1;10.3;228;1.49;34.35;27
566.6;-45;22.1;9.2;203;1.49;34.35;27
566.8;-48;22.1;9.2;203;1.49;34.35;27
567.0;-44;22.1;9.3;206;1.49;34.35;27
567.2;-51;22.1;9.3;206;1.49;34.35;27
567.4;-50;22.1;9.5;210;1.49;34.35;27
567.6;-47;22.1;9.5;210;1.49;34.44;27
567.8;-51;22.1;8.6;190;1.49;34.44;27
568.0;-50;22.1;8.6;190;1.49;34.44;27
568.2;-54;22.1;10.0;221;1.49;34.44;27
568.4;-54;22.1;10.0;221;1.49;34.44;27
568.6;-50;22.1;10.0;221;1.49;34.44;27
568.8;-49;22.1;8.6;190;1.50;34.44;27
569.4;-60;22.1;8.7;192;1.50;34.44;27
569.6;-54;22.1;8.7;192;1.50;34.55;27
569.8;-46;22.1;8.7;192;1.50;34.55;27
570.0;-28;22.1;10.6;234;1.50;34.55;27
570.2;-35;22.1;10.6;234;1.50;34.55;27
570.4;-35;22.1;8.7;192;1.50;34.55;27
570.6;-24;22.1;8.7;192;1.50;34.55;27
570.8;-13;22.1;8.6;190;1.50;34.55;27
571.0;-23;22.1;8.6;190;1.50;34.55;27
571.2;-31;22.1;8.4;186;1.50;34.64;27
571.4;-32;22.1;8.4;186;1.50;34.64;27
571.6;-31;22.1;10.0;221;1.50;34.64;27
571.8;-27;22.1;10.0;221;1.50;34.64;27
572.0;-29;22.1;9.4;208;1.50;34.64;27
572.2;-30;22.1;9.4;208;1.50;34.64;27
572.4;-27;22.1;9.9;219;1.50;34.64;27
572.6;-24;22.1;9.2;203;1.50;34.64;27
572.8;-25;22.1;9.2;203;1.50;34.74;27
573.0;-22;22.1;9.2;203;1.50;34.74;27
573.2;-22;22.1;7.8;172;1.50;34.74;27
573.4;-23;22.1;7.8;172;1.50;34.74;27
573.6;-24;22.1;11.0;243;1.51;34.74;27
573.8;-27;22.1;11.0;243;1.51;34.74;27
574.0;-26;22.0;10.9;240;1.51;34.74;27
574.2;-28;22.0;10.1;222;1.51;34.74;27
574.4;-28;22.0;10.1;222;1.51;34.84;27
574.6;-27;22.0;10.1;222;1.51;34.84;27
574.8;-32;22.0;10.7;235;1.51;34.84;27
575.0;-42;22.0;10.7;235;1.51;34.84;27
575.2;-37;22.0;10.6;233;1.51;34.84;27
575.4;-41;22.0;8.3;183;1.51;34.84;27
575.8;-36;22.1;9.1;201;1.51;34.84;27
576.0;-30;22.1;9.1;201;1.51;34.93;27
576.2;-33;22.1;9.6;212;1.51;34.93;27
576.4;-37;22.1;9.6;212;1.51;34.93;27
576.6;-34;22.1;9.3;206;1.51;34.93;27
576.8;-39;22.1;9.3;206;1.52;34.93;27
577.0;-44;22.1;9.4;208;1.52;34.93;27
577.5;-46;22.1;9.4;208;1.52;35.03;27
577.8;-50;22.1;9.4;208;1.52;35.03;27
578.2;-51;22.1;9.4;208;1.52;35.03;27
578.4;-48;22.1;9.4;208;1.52;35.03;27
578.6;-51;22.1;10.2;225;1.52;35.03;27
578.8;-52;22.1;10.2;225;1.52;35.03;27
579.0;-46;22.1;8.9;197;1.52;35.03;27
579.2;-58;22.1;8.9;197;1.52;35.03;27
579.4;-56;22.1;9.4;208;1.52;35.03;27
579.6;-45;22.1;9.4;208;1.52;35.03;27
579.8;-47;22.1;10.5;232;1.52;35.03;27
580.0;-50;22.1;10.5;232;1.52;35.03;27
580.2;-48;22.1;10.5;232;1.52;35.03;27
580.4;-44;22.0;12.4;273;1.53;35.03;27
580.6;-37;22.0;12.4;273;1.53;35.03;27
581.0;-38;22.0;11.9;262;1.53;35.03;27
581.2;-42;22.0;11.9;262;1.53;35.26;27
581.4;-46;22.0;10.7;235;1.53;35.26;27
581.6;-52;22.0;10.7;235;1.53;35.26;27
581.8;-52;22.0;10.7;235;1.53;35.26;27
582.2;-34;22.0;11.2;246;1.53;35.26;27
582.4;-49;22.0;11.2;246;1.53;35.26;27
582.6;-37;22.0;12.7;279;1.53;35.26;27
582.8;-44;22.0;12.7;279;1.53;35.37;27
583.1;-38;22.0;12.7;279;1.53;35.37;27
583.3;-44;22.0;12.7;279;1.53;35.37;27
583.5;-47;22.0;11.4;251;1.53;35.37;27
583.8;-37;22.0;11.3;249;1.53;35.37;27
584.0;-43;22.0;11.3;249;1.53;35.37;27
584.2;-45;22.0;11.2;246;1.53;35.37;27
584.4;-48;22.0;11.2;246;1.53;35.37;27
584.6;-42;22.0;10.8;238;1.53;35.37;27
584.8;-35;22.0;10.8;238;1.53;35.37;27
585.0;-50;22.0;10.8;238;1.54;35.37;27
585.4;-48;22.0;11.6;255;1.54;35.37;27
585.8;-42;22.0;11.6;255;1.54;35.37;27
586.0;-53;22.0;11.6;255;1.54;35.59;27
586.2;-40;22.0;11.6;255;1.54;35.59;27
586.4;-42;22.0;11.6;255;1.54;35.59;27
586.6;-46;22.0;10.7;235;1.54;35.59;27
586.8;-29;22.0;10.7;235;1.55;35.59;27
587.0;-23;22.0;11.2;246;1.55;35.59;27
587.2;-32;22.0;11.2;246;1.55;35.59;27
587.4;-34;22.0;10.9;240;1.55;35.59;27
587.6;-18;22.0;10.9;240;1.55;35.70;27
587.8;-24;22.0;10.9;240;1.55;35.70;27
588.0;-23;22.0;10.9;240;1.55;35.70;27
588.2;-15;22.0;12.0;264;1.55;35.70;27
588.4;-24;22.0;12.0;264;1.55;35.70;27
588.6;-17;22.0;12.1;266;1.55;35.70;27
588.8;-16;22.0;12.1;266;1.55;35.70;27
589.0;-13;21.9;10.9;239;1.55;35.70;27
589.2;-17;21.9;10.9;239;1.55;35.70;27
589.4;-15;21.9;10.9;239;1.55;35.70;27
589.6;-23;21.9;10.9;239;1.55;35.83;27
589.8;-29;22.0;12.4;273;1.55;35.83;27
590.0;-30;22.0;12.4;273;1.55;35.83;27
590.2;-25;21.9;11.2;245;1.55;35.83;27
590.4;-26;21.9;11.2;245;1.56;35.83;27
590.6;-26;21.9;9.5;208;1.56;35.83;27
590.8;-29;21.9;9.5;208;1.56;35.83;27
591.0;-30;22.0;11.6;255;1.56;35.83;27
591.2;-30;22.0;11.6;255;1.56;35.94;27
591.4;-29;21.9;13.3;291;1.56;35.94;27
591.6;-32;21.9;13.3;291;1.56;35.94;27
591.8;-31;21.9;10.6;232;1.56;35.94;27
592.0;-32;21.9;10.6;232;1.56;35.94;27
592.2;-32;21.9;10.6;232;1.56;35.94;27
592.5;-31;22.0;12.3;271;1.56;35.94;27
592.7;-33;22.0;12.3;271;1.56;36.05;27
592.9;-34;22.0;12.3;271;1.56;36.05;27
593.1;-39;21.9;11.3;247;1.56;36.05;27
593.3;-41;21.9;11.3;247;1.56;36.05;27
593.5;-35;22.0;10.6;233;1.57;36.05;27
593.7;-35;22.0;10.6;233;1.57;36.05;27
593.9;-34;22.0;9.8;216;1.57;36.05;27
594.1;-32;22.0;9.9;218;1.57;36.05;27
594.3;-34;22.0;9.9;218;1.57;36.16;27
594.5;-33;22.0;9.9;218;1.57;36.16;27
594.7;-36;22.0;9.6;211;1.57;36.16;27
594.9;-37;22.0;9.6;211;1.57;36.16;27
595.1;-38;22.0;10.9;240;1.57;36.16;27
595.3;-38;22.0;10.1;222;1.57;36.16;27
595.7;-36;22.0;9.0;198;1.57;36.16;27
595.9;-33;22.0;9.0;198;1.57;36.25;27
596.1;-36;22.0;9.4;207;1.57;36.25;27
596.3;-31;22.0;9.4;207;1.57;36.25;27
596.5;-27;22.0;8.9;196;1.57;36.25;27
596.7;-30;22.0;8.9;196;1.58;36.25;27
596.9;-25;22.0;9.1;200;1.58;36.25;27
597.3;-34;22.0;10.1;222;1.58;36.25;27
597.5;-34;22.0;10.1;222;1.58;36.34;27
597.7;-28;22.0;9.0;198;1.58;36.34;27
598.1;-30;22.0;9.5;209;1.58;36.34;27
598.3;-27;22.0;9.5;209;1.58;36.34;27
598.5;-25;22.0;9.5;209;1.58;36.34;27
598.7;-27;22.0;11.0;242;1.58;36.34;27
598.9;-31;22.0;10.4;229;1.58;36.34;27
599.1;-33;22.0;10.4;229;1.58;36.34;27
599.3;-35;22.0;10.3;227;1.58;36.34;27
599.5;-36;22.0;10.3;227;1.58;36.47;27
599.7;-36;22.0;10.3;227;1.58;36.47;27
599.9;-36;22.0;10.3;227;1.58;36.47;27
600.1;-36;22.0;10.3;227;1.58;36.47;27
600.3;-53;22.0;10.3;227;1.58;36.47;27
600.5;-37;22.0;9.3;205;1.58;36.47;27
600.7;-41;22.0;9.3;205;1.58;36.47;27
600.9;-35;22.0;9.3;205;1.58;36.47;27
601.1;-43;22.0;10.3;227;1.58;36.56;27
601.3;-53;22.0;11.4;251;1.58;36.56;27
601.5;-44;22.0;11.4;251;1.58;36.56;27
601.7;-41;22.0;11.4;251;1.58;36.56;27
601.9;-41;22.0;9.5;209;1.58;36.56;27
602.1;-52;22.0;9.4;207;1.58;36.56;27
602.3;-54;22.0;9.4;207;1.58;36.56;27
602.5;-38;22.0;9.3;205;1.58;36.56;27
602.7;-43;22.0;9.3;205;1.58;36.56;27
602.9;-44;22.0;10.5;231;1.58;36.56;27
603.1;-42;22.0;10.5;231;1.58;36.56;27
603.3;-44;22.0;10.5;231;1.58;36.56;27
603.5;-43;22.0;10.3;227;1.60;36.56;27
603.7;-35;22.0;10.0;220;1.60;36.56;27
603.9;-32;22.0;10.0;220;1.60;36.56;27
604.1;-22;22.0;9.9;218;1.60;36.56;27
604.3;-20;22.0;9.9;218;1.60;36.76;27
604.5;-18;22.0;10.1;222;1.60;36.76;27
604.7;-19;22.0;10.1;222;1.60;36.76;27
604.9;-17;22.0;10.1;222;1.60;36.76;27
605.1;-18;22.0;9.9;218;1.60;36.76;27
605.3;-23;22.0;11.2;246;1.60;36.76;27
605.7;-27;21.9;11.8;258;1.60;36.76;27
605.9;-27;21.9;11.8;258;1.60;36.87;27
606.1;-31;21.9;11.3;247;1.60;36.87;27
606.3;-33;21.9;11.3;247;1.60;36.87;27
606.5;-33;21.9;11.1;243;1.60;36.87;27
606.7;-39;21.9;11.1;243;1.61;36.87;27
606.9;-31;21.9;10.8;237;1.61;36.87;27
607.1;-21;21.9;10.8;237;1.61;36.87;27
607.3;-16;21.9;11.7;256;1.61;36.87;27
607.5;-17;21.9;11.7;256;1.61;36.98;27
607.7;-17;21.9;10.8;237;1.61;36.98;27
607.9;-23;21.9;10.8;237;1.61;36.98;27
608.1;-32;21.9;12.0;263;1.61;36.98;27
608.3;-25;21.9;12.0;263;1.61;36.98;27
608.5;-23;21.9;10.8;237;1.61;36.98;27
608.7;-24;21.9;10.8;237;1.61;36.98;27
608.9;-25;21.9;10.0;219;1.61;36.98;27
609.3;-29;21.9;10.9;239;1.61;36.98;27
609.5;-32;21.9;10.9;239;1.61;37.12;27
609.7;-33;21.9;10.2;223;1.61;37.12;27
609.9;-36;21.9;10.2;223;1.61;37.12;27
610.1;-38;21.9;10.3;226;1.61;37.12;27
610.3;-46;21.9;10.3;226;1.62;37.12;27
610.5;-44;21.9;11.3;247;1.62;37.12;27
610.7;-45;21.9;11.3;247;1.62;37.12;27
610.9;-38;21.9;11.1;243;1.62;37.12;27
611.1;-34;21.9;11.1;243;1.62;37.22;27
611.3;-35;21.9;11.1;243;1.62;37.22;27
611.5;-33;21.9;10.0;219;1.62;37.22;27
611.7;-33;21.9;10.0;219;1.62;37.22;27
611.9;-32;21.9;10.0;219;1.62;37.22;27
612.1;-31;22.0;10.1;222;1.62;37.22;27
612.5;-35;22.0;9.5;209;1.62;37.22;27
612.7;-36;22.0;9.5;209;1.62;37.32;27
612.9;-41;22.0;9.1;200;1.62;37.32;27
613.1;-48;22.0;9.1;200;1.62;37.32;27
613.4;-52;22.0;9.1;200;1.62;37.32;27
613.7;-41;22.0;9.1;200;1.62;37.32;27
614.1;-36;22.0;10.1;222;1.62;37.32;27
614.3;-47;22.0;10.1;222;1.62;37.41;27
614.5;-41;22.0;9.4;207;1.62;37.41;27
614.7;-35;22.0;9.4;207;1.62;37.41;27
614.9;-41;22.0;10.3;227;1.62;37.41;27
615.1;-43;22.0;10.3;227;1.63;37.41;27
615.3;-40;21.9;14.0;307;1.63;37.41;27
615.7;-37;21.8;19.4;423;1.63;37.41;27
615.9;-32;21.8;19.4;423;1.63;37.54;27
616.1;-24;21.7;10.4;226;1.63;37.54;27
616.3;-19;21.7;10.4;226;1.63;37.54;27
616.5;-20;21.9;10.1;221;1.63;37.54;27
616.7;-23;21.9;10.1;221;1.64;37.54;27
616.9;-34;21.9;11.0;241;1.64;37.54;27
617.2;-35;21.9;10.1;221;1.64;37.54;27
617.4;-32;21.9;10.1;221;1.64;37.65;27
617.6;-32;21.9;10.3;226;1.64;37.65;27
618.0;-31;21.9;9.9;217;1.64;37.65;27
618.2;-32;21.9;9.9;217;1.64;37.65;27
618.4;-34;21.9;9.9;217;1.64;37.65;27
618.6;-40;21.9;10.3;226;1.64;37.65;27
618.8;-32;21.9;11.1;243;1.64;37.65;27
619.1;-36;21.9;11.1;243;1.64;37.65;27
619.3;-36;21.9;11.6;254;1.64;37.65;27
619.5;-36;21.9;11.6;254;1.64;37.78;27
619.7;-37;21.9;11.2;245;1.64;37.78;27
619.9;-42;21.9;11.2;245;1.64;37.78;27
620.1;-42;21.9;10.5;230;1.64;37.78;27
620.3;-44;21.9;10.5;230;1.65;37.78;27
620.5;-39;21.9;10.7;234;1.65;37.78;27
620.7;-41;21.9;10.7;234;1.65;37.78;27
620.9;-37;21.9;12.1;265;1.65;37.78;27
621.1;-42;21.9;12.1;265;1.65;37.89;27
621.3;-37;21.9;12.4;272;1.65;37.89;27
621.5;-33;21.9;12.4;272;1.65;37.89;27
621.7;-38;21.9;11.0;241;1.65;37.89;27
621.9;-30;21.9;11.0;241;1.65;37.89;27
622.1;-28;21.9;11.2;245;1.65;37.89;27
622.3;-25;21.9;11.2;245;1.65;37.89;27
622.5;-19;21.9;11.3;247;1.65;37.89;27
622.7;-23;21.9;11.3;247;1.65;38.00;27
622.9;-22;21.9;12.2;267;1.65;38.00;27
623.1;-18;21.9;12.2;267;1.65;38.00;27
623.3;-19;21.9;10.6;232;1.65;38.00;27
623.5;-25;21.9;10.6;232;1.66;38.00;27
623.7;-27;21.9;11.0;241;1.66;38.00;27
623.9;-30;21.9;11.0;241;1.66;38.00;27
624.1;-36;21.9;12.3;269;1.66;38.00;27
624.3;-31;21.9;12.3;269;1.66;38.12;27
624.5;-35;21.8;12.8;279;1.66;38.12;27
624.7;-41;21.8;12.8;279;1.66;38.12;28
624.9;-35;21.9;11.2;245;1.66;38.12;28
625.1;-35;21.9;11.2;245;1.66;38.12;28
625.3;-42;21.9;10.7;234;1.66;38.12;28
625.6;-43;21.9;10.0;219;1.66;38.12;28
625.8;-44;21.9;10.0;219;1.66;38.22;28
626.0;-44;21.9;10.8;237;1.66;38.22;28
626.2;-45;21.9;10.8;237;1.66;38.22;28
626.4;-43;21.9;10.7;234;1.66;38.22;28
626.6;-45;21.9;10.7;234;1.67;38.22;28
626.8;-37;21.9;10.3;226;1.67;38.22;28
627.0;-42;21.9;10.3;226;1.67;38.22;27
627.3;-42;21.9;10.3;226;1.67;38.33;27
627.6;-47;21.9;10.1;221;1.67;38.33;27
627.8;-42;21.9;10.1;221;1.67;38.33;27
628.0;-44;21.9;10.6;232;1.67;38.33;27
628.4;-42;21.9;10.3;226;1.67;38.33;27
628.7;-32;21.9;10.3;226;1.67;38.33;28
628.9;-44;21.9;11.1;243;1.67;38.33;28
629.2;-27;21.9;10.0;219;1.67;38.33;28
629.4;-26;21.9;10.0;219;1.67;38.45;28
629.6;-26;21.9;10.0;219;1.67;38.45;28
629.8;-25;21.9;8.9;195;1.67;38.45;28
630.0;-22;21.9;8.9;195;1.67;38.45;28
630.2;-20;21.9;8.8;193;1.68;38.45;28
630.4;-21;21.9;8.8;193;1.68;38.45;28
630.6;-19;21.9;9.4;206;1.68;38.45;28
630.8;-17;21.9;9.4;206;1.68;38.45;28
631.0;-18;21.9;9.1;199;1.68;38.55;28
631.2;-23;21.9;9.1;199;1.68;38.55;28
631.4;-25;21.9;11.0;241;1.68;38.55;28
631.6;-28;21.9;11.0;241;1.68;38.55;28
631.8;-27;21.9;10.9;239;1.68;38.55;28
632.0;-31;21.9;10.9;239;1.68;38.55;28
632.2;-31;21.9;9.8;215;1.68;38.55;28
632.4;-32;21.9;10.0;219;1.68;38.55;28
632.6;-35;21.9;10.0;219;1.68;38.65;28
632.8;-37;21.9;10.0;219;1.68;38.65;28
633.0;-40;21.9;11.8;258;1.68;38.65;28
633.2;-34;21.9;11.8;258;1.68;38.65;28
633.4;-38;21.9;10.0;219;1.69;38.65;28
633.6;-40;21.9;10.0;219;1.69;38.65;28
633.8;-31;21.9;10.3;226;1.69;38.65;28
634.0;-31;21.9;12.0;263;1.69;38.65;28
634.2;-32;21.9;12.0;263;1.69;38.75;28
634.4;-38;21.9;12.0;263;1.69;38.75;28
634.6;-41;21.9;9.5;208;1.69;38.75;28
634.8;-37;21.9;9.5;208;1.69;38.75;28
635.0;-41;21.9;10.0;219;1.69;38.75;28
635.2;-43;21.9;10.0;219;1.69;38.75;28
635.4;-53;21.9;10.0;219;1.69;38.75;28
635.6;-48;21.9;9.8;215;1.69;38.75;28
636.0;-49;21.9;8.5;186;1.69;38.75;28
636.2;-41;21.9;8.5;186;1.69;38.75;28
636.4;-44;21.9;9.6;210;1.69;38.75;28
636.6;-48;21.9;9.6;210;1.70;38.75;28
636.8;-45;21.9;10.1;221;1.70;38.75;28
637.2;-37;21.9;10.4;228;1.70;38.75;28
637.4;-32;21.9;10.4;228;1.70;38.95;28
637.6;-23;21.9;10.4;228;1.70;38.95;28
638.1;-17;21.9;9.3;204;1.70;38.95;28
638.3;-21;21.9;9.3;204;1.70;38.95;28
638.5;-21;21.9;10.3;226;1.70;38.95;28
638.7;-19;21.9;10.3;226;1.70;38.95;28
638.9;-24;21.9;10.2;223;1.70;38.95;28
639.3;-30;21.9;9.3;204;1.70;38.95;28
639.5;-33;21.9;9.3;204;1.70;39.07;28
639.7;-33;21.9;9.5;208;1.70;39.07;28
639.9;-37;21.9;9.5;208;1.70;39.07;28
640.1;-47;21.9;10.2;223;1.70;39.07;28
640.3;-36;21.9;10.2;223;1.71;39.07;28
640.5;-38;21.9;10.4;228;1.71;39.07;28
640.7;-46;21.9;10.4;228;1.71;39.07;28
640.9;-42;21.9;9.8;215;1.71;39.07;28
641.1;-41;21.9;9.8;215;1.71;39.17;28
641.3;-44;21.9;12.0;263;1.71;39.17;28
641.5;-42;21.9;12.0;263;1.71;39.17;28
641.7;-48;21.9;10.3;226;1.71;39.17;28
641.9;-48;21.9;10.3;226;1.71;39.17;28
642.1;-46;21.9;9.4;206;1.71;39.17;28
642.5;-41;21.9;10.3;226;1.71;39.17;28
642.7;-50;21.9;10.3;226;1.71;39.27;28
642.9;-40;21.9;10.4;228;1.71;39.27;28
643.1;-32;21.9;10.4;228;1.71;39.27;28
643.3;-36;21.9;10.3;226;1.71;39.27;28
643.5;-37;21.9;10.3;226;1.72;39.27;28
643.7;-34;21.9;10.0;219;1.72;39.27;28
644.1;-30;21.9;9.3;204;1.72;39.27;28
644.3;-23;21.9;9.3;204;1.72;39.36;28
644.5;-27;21.9;9.3;204;1.72;39.36;28
644.7;-28;21.9;9.3;204;1.72;39.36;28
644.9;-27;21.9;9.1;199;1.72;39.36;28
645.1;-28;21.9;9.1;199;1.72;39.36;28
645.3;-28;21.9;9.3;204;1.72;39.36;28
645.6;-38;21.9;9.8;215;1.72;39.36;28
645.8;-36;21.9;9.8;215;1.72;39.46;28
646.1;-31;21.9;9.2;201;1.72;39.46;28
646.3;-34;21.9;9.2;201;1.72;39.46;28
646.5;-32;21.9;10.6;232;1.72;39.46;28
646.7;-33;21.9;10.6;232;1.72;39.46;28
646.9;-32;21.9;9.4;206;1.72;39.46;28
647.2;-37;21.9;11.0;241;1.72;39.46;28
647.4;-44;21.9;11.0;241;1.72;39.55;28
647.6;-42;21.9;10.8;237;1.72;39.55;28
648.0;-42;21.9;10.1;221;1.72;39.55;28
648.2;-50;21.9;10.1;221;1.72;39.55;28
648.4;-50;21.9;10.1;221;1.72;39.55;28
648.6;-47;21.9;11.0;241;1.73;39.55;28
648.8;-47;21.9;10.5;230;1.73;39.55;28
649.0;-47;21.9;10.5;230;1.73;39.55;28
649.3;-44;21.9;10.5;230;1.73;39.68;28
649.6;-44;21.9;10.5;230;1.73;39.68;28
649.8;-49;21.9;10.5;230;1.73;39.68;28
650.0;-36;21.9;10.5;230;1.73;39.68;28
650.2;-36;21.9;10.1;221;1.73;39.68;28
650.4;-32;21.9;10.8;237;1.73;39.68;28
650.6;-38;21.9;10.8;237;1.73;39.68;28
650.8;-33;21.9;10.8;237;1.73;39.68;28
651.0;-32;21.9;9.7;212;1.73;39.78;28
651.2;-29;21.9;9.9;217;1.73;39.78;28
651.5;-25;21.9;9.9;217;1.73;39.78;28
651.7;-26;21.9;10.2;223;1.73;39.78;28
651.9;-26;21.9;10.2;223;1.74;39.78;28
652.1;-32;21.8;10.8;235;1.74;39.78;28
652.3;-26;21.8;10.8;235;1.74;39.78;28
652.5;-24;21.9;11.2;245;1.74;39.78;28
652.7;-26;21.9;11.2;245;1.74;39.88;28
652.9;-27;21.8;10.6;231;1.74;39.88;28
653.1;-30;21.8;10.6;231;1.74;39.88;28
653.3;-37;21.8;11.2;244;1.74;39.88;28
653.5;-27;21.8;11.2;244;1.74;39.88;28
653.7;-25;21.9;11.0;241;1.74;39.88;28
653.9;-26;21.9;11.0;241;1.74;39.88;28
654.1;-30;21.8;11.2;244;1.74;39.88;28
654.3;-31;21.8;11.2;244;1.74;39.99;28
654.5;-31;21.8;10.6;231;1.74;39.99;28
654.7;-36;21.8;10.6;231;1.74;39.99;28
654.9;-39;21.9;11.1;243;1.74;39.99;28
655.1;-42;21.9;11.1;243;1.75;39.99;28
655.3;-35;21.8;11.3;246;1.75;39.99;28
655.6;-41;21.8;9.2;201;1.75;39.99;28
655.8;-34;21.8;9.2;201;1.75;40.09;28
656.0;-35;21.9;9.6;210;1.75;40.09;28
656.2;-41;21.9;9.6;210;1.75;40.09;28
656.4;-38;21.8;11.0;240;1.75;40.09;28
656.6;-44;21.8;11.0;240;1.75;40.09;28
656.8;-47;21.8;10.3;225;1.75;40.09;28
657.0;-43;21.8;10.3;225;1.75;40.09;28
657.2;-53;21.9;9.7;212;1.75;40.09;28
657.4;-43;21.9;9.7;212;1.75;40.19;28
657.6;-24;21.9;10.7;234;1.75;40.19;28
657.8;-17;21.9;10.7;234;1.75;40.19;28
658.0;-14;21.9;10.0;219;1.75;40.19;28
658.2;-14;21.9;10.0;219;1.75;40.19;28
658.4;-17;21.9;9.9;217;1.75;40.19;28
658.6;-19;21.9;9.9;217;1.76;40.19;28
658.8;-20;21.9;11.0;241;1.76;40.19;28
659.2;-25;21.8;11.0;240;1.76;40.19;28
659.4;-25;21.8;11.0;240;1.76;40.32;28
659.6;-25;21.9;10.0;219;1.76;40.32;28
659.8;-26;21.9;10.0;219;1.76;40.32;28
660.0;-29;21.9;10.4;228;1.76;40.32;28
660.2;-27;21.9;10.4;228;1.76;40.32;28
660.4;-32;21.8;10.4;227;1.76;40.32;28
660.6;-33;21.8;10.4;227;1.76;40.32;28
660.8;-36;21.8;10.5;229;1.76;40.32;28
661.0;-37;21.8;10.5;229;1.76;40.42;28
661.2;-34;21.8;11.1;242;1.76;40.42;28
661.4;-34;21.8;11.1;242;1.76;40.42;28
661.6;-33;21.8;10.3;225;1.76;40.42;28
661.8;-32;21.8;10.3;225;1.77;40.42;28
662.0;-28;21.8;10.2;222;1.77;40.42;28
662.2;-30;21.8;10.2;222;1.77;40.42;28
662.4;-32;21.8;10.2;222;1.77;40.42;28
662.6;-36;21.9;10.6;232;1.77;40.52;28
662.8;-36;21.9;10.1;221;1.77;40.52;28
663.0;-35;21.9;10.1;221;1.77;40.52;28
663.2;-40;21.9;10.2;223;1.77;40.52;28
663.4;-36;21.9;10.2;223;1.77;40.52;28
663.6;-36;21.9;10.6;232;1.77;40.52;28
663.9;-37;21.9;10.6;232;1.77;40.52;28
664.1;-40;21.8;10.5;229;1.77;40.52;28
664.3;-36;21.8;10.5;229;1.77;40.62;28
664.5;-42;21.8;9.9;216;1.77;40.62;28
664.7;-41;21.8;9.9;216;1.77;40.62;28
664.9;-43;21.8;10.3;225;1.77;40.62;28
665.1;-41;21.8;10.3;225;1.78;40.62;28
665.3;-38;21.8;10.2;222;1.78;40.62;28
665.6;-29;21.8;9.9;216;1.78;40.62;28
665.8;-24;21.8;9.9;216;1.78;40.72;28
666.0;-18;21.8;9.9;216;1.78;40.72;28
666.2;-14;21.8;10.0;218;1.78;40.72;28
666.4;-12;21.8;11.6;253;1.78;40.72;28
666.6;-13;21.8;11.6;253;1.78;40.72;28
666.8;-17;21.8;10.3;225;1.78;40.72;28
667.2;-21;21.8;10.6;231;1.78;40.72;28
667.4;-24;21.8;10.6;231;1.78;40.83;28
667.6;-23;21.8;10.3;225;1.78;40.83;28
668.0;-25;21.8;9.4;205;1.78;40.83;28
668.2;-24;21.8;9.4;205;1.78;40.83;28
668.4;-25;21.9;8.5;186;1.78;40.83;28
668.6;-26;21.9;8.5;186;1.79;40.83;28
668.8;-24;21.9;9.9;217;1.79;40.83;28
669.0;-24;21.9;9.9;217;1.79;40.83;28
669.2;-25;21.9;9.3;204;1.79;40.83;28
669.4;-25;21.9;9.3;204;1.79;40.94;28
669.6;-25;21.9;9.8;215;1.79;40.94;28
