Std:Min:Sek;MSB A00;    ; ;MSB A01;    ; ;MSB A02;    ; ;MSB A03;    ; ;MSB A04;    ; ;MSB A05;    ; ;MSB A06;    ; ;MSB A07;    ; ;MSB A08;    ; ;MSB A09;    ; ;MSB A10;    ; ;MSB A11;    ; ;MSB A12;    ; ;MSB A13;    ; ;MSB A14;    ; ;MSB A15;    ; ;
000:39:03,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 001988;mAh ;-; 000010;m   ;-;-000011;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:04,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 001988;mAh ;-; 000009;m   ;-;-000011;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:04,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,3;A   ;-; 001988;mAh ;-; 000009;m   ;-;-000013;m   ;-; 0000,0;m/s ;-; 0028,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:05,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,2;V   ;-; 0008,4;A   ;-; 001988;mAh ;-; 000010;m   ;-;-000013;m   ;-; 0000,0;m/s ;-; 0028,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:05,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,0;V   ;-; 0020,3;A   ;-; 001990;mAh ;-; 000011;m   ;-;-000013;m   ;-; 0000,0;m/s ;-; 0028,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:06,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,0;V   ;-; 0018,9;A   ;-; 001994;mAh ;-; 000012;m   ;-;-000013;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:06,5; 0005,0;V   ;-; 000100;%LQI;-; 0010,9;V   ;-; 0019,1;A   ;-; 001996;mAh ;-; 000014;m   ;-;-000012;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:07,0; 0005,0;V   ;-; 000100;%LQI;-; 0010,9;V   ;-; 0018,9;A   ;-; 001999;mAh ;-; 000015;m   ;-;-000012;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:07,5; 0005,0;V   ;-; 000100;%LQI;-; 0010,9;V   ;-; 0018,9;A   ;-; 002001;mAh ;-; 000016;m   ;-;-000008;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:08,0; 0005,0;V   ;-; 000100;%LQI;-; 0010,9;V   ;-; 0018,6;A   ;-; 002004;mAh ;-; 000018;m   ;-;-000008;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:08,5; 0005,0;V   ;-; 000100;%LQI;-; 0010,9;V   ;-; 0018,7;A   ;-; 002006;mAh ;-; 000020;m   ;-;-000003;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:09,0; 0005,0;V   ;-; 000100;%LQI;-; 0010,9;V   ;-; 0018,9;A   ;-; 002009;mAh ;-; 000022;m   ;-;-000003;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:09,5; 0005,0;V   ;-; 000100;%LQI;-; 0010,9;V   ;-; 0018,9;A   ;-; 002012;mAh ;-; 000024;m   ;-; 000003;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:10,0; 0005,0;V   ;-; 000100;%LQI;-; 0010,9;V   ;-; 0018,9;A   ;-; 002014;mAh ;-; 000026;m   ;-; 000003;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:10,5; 0005,0;V   ;-; 000100;%LQI;-; 0010,9;V   ;-; 0018,9;A   ;-; 002017;mAh ;-; 000028;m   ;-; 000011;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:11,0; 0005,0;V   ;-; 000100;%LQI;-; 0010,9;V   ;-; 0019,1;A   ;-; 002019;mAh ;-; 000031;m   ;-; 000011;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:11,5; 0005,0;V   ;-; 000100;%LQI;-; 0010,9;V   ;-; 0019,1;A   ;-; 002022;mAh ;-; 000033;m   ;-; 000019;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:12,0; 0005,0;V   ;-; 000100;%LQI;-; 0010,9;V   ;-; 0018,8;A   ;-; 002025;mAh ;-; 000036;m   ;-; 000019;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:12,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,1;V   ;-; 0004,3;A   ;-; 002027;mAh ;-; 000037;m   ;-; 000025;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:13,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,2;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000039;m   ;-; 000025;m   ;-; 0006,2;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:13,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,2;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000041;m   ;-; 000030;m   ;-; 0005,6;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:14,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,2;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000043;m   ;-; 000030;m   ;-; 0004,6;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:14,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,2;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000043;m   ;-; 000032;m   ;-; 0003,1;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:15,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000044;m   ;-; 000032;m   ;-; 0001,4;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:15,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000043;m   ;-; 000031;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:16,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000043;m   ;-; 000031;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:16,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000042;m   ;-; 000026;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:17,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000041;m   ;-; 000026;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:17,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000041;m   ;-; 000022;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:18,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000040;m   ;-; 000022;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:18,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000039;m   ;-; 000017;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:19,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000038;m   ;-; 000017;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:19,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000036;m   ;-; 000010;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:20,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000035;m   ;-; 000010;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:20,5; 0004,9;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000033;m   ;-; 000002;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:21,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000033;m   ;-; 000002;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:21,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000032;m   ;-;-000003;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:22,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000032;m   ;-;-000003;m   ;-; 0000,0;m/s ;-; 0028,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:22,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000033;m   ;-;-000007;m   ;-; 0000,2;m/s ;-; 0028,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:23,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000033;m   ;-;-000007;m   ;-; 0001,0;m/s ;-; 0028,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:23,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000034;m   ;-;-000009;m   ;-; 0002,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:24,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000035;m   ;-;-000009;m   ;-; 0002,9;m/s ;-; 0028,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:24,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000036;m   ;-;-000007;m   ;-; 0003,3;m/s ;-; 0028,8;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:25,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000038;m   ;-;-000007;m   ;-; 0003,2;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:25,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000039;m   ;-;-000004;m   ;-; 0003,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:26,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000039;m   ;-;-000004;m   ;-; 0002,9;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:26,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000040;m   ;-;-000001;m   ;-; 0002,8;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:27,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000041;m   ;-;-000001;m   ;-; 0002,7;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:27,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000042;m   ;-; 000001;m   ;-; 0002,3;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:28,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000042;m   ;-; 000001;m   ;-; 0001,5;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:28,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000043;m   ;-; 000005;m   ;-; 0000,7;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:29,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000042;m   ;-; 000005;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:29,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000042;m   ;-; 000008;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:30,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000041;m   ;-; 000008;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:30,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000040;m   ;-; 000008;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:31,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000039;m   ;-; 000008;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:31,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000039;m   ;-; 000006;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:32,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000038;m   ;-; 000006;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:32,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000038;m   ;-; 000004;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:33,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000038;m   ;-; 000004;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:33,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000037;m   ;-; 000001;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:34,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000037;m   ;-; 000001;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:34,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000037;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:35,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000037;m   ;-; 000000;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:35,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000036;m   ;-;-000003;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:36,0; 0004,9;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000036;m   ;-;-000003;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:36,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000035;m   ;-;-000006;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:37,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000035;m   ;-;-000006;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:37,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000035;m   ;-;-000007;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:38,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000034;m   ;-;-000007;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:38,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000033;m   ;-;-000008;m   ;-; 0000,0;m/s ;-; 0029,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:39,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000031;m   ;-;-000008;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:39,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000029;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0029,0;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:40,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000027;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:40,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000026;m   ;-;-000012;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:41,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000024;m   ;-;-000012;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:41,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000023;m   ;-;-000014;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:39:42,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,3;V   ;-; 0000,0;A   ;-; 002027;mAh ;-; 000021;m   ;-;-000014;m   ;-; 0000,0;m/s ;-; 0028,9;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
