Timer1,Timer2,Volt1,Volt2,Temp1(C),TELEM_0,AIL,ELE,THR,RUD,AUX4,AUX5,RUD_DR0,RUD_DR1,ELE_DR0,ELE_DR1,AIL_DR0,AIL_DR1,GEAR0,GEAR1,MIX0,MIX1,MIX2,FMODE0,FMODE1,FMODE2,Channel1,Channel2,Channel3,Channel4,Channel5,Channel6,Channel7,Channel8,Channel9,Channel10,Virt1,Virt2,Latitude,Longitude,Altitude(m),Velocity(m/s),GPSTime
00:00,169:18,5.5,12.4,51,0,0,-1,-100,-2,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-21,-125,-3,19,-100,-100,0,0,0,0,0,047 30 15.960,008 23 02.079,487.893,0.063,13:05:63 2017-08-15
00:00,169:18,5.5,12.4,51,0,0,-1,-100,-2,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-21,-125,-3,19,-100,-100,0,0,0,0,0,047 30 15.966,008 23 02.064,487.700,0.050,13:05:55 2017-08-15
00:00,169:18,5.5,12.4,51,0,0,-1,-100,-2,83,0,-100,100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-21,-125,-3,19,-100,-100,0,0,0,0,0,047 30 15.966,008 23 02.079,487.767,0.063,13:05:63 2017-08-15
00:00,169:18,5.5,12.4,51,0,0,0,-100,-2,83,0,100,-100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-21,-108,-3,19,-100,-100,0,0,0,0,0,047 30 15.966,008 23 02.064,487.700,0.060,13:05:57 2017-08-15
00:01,169:19,5.5,12.4,51,0,0,-1,-100,-3,83,0,100,-100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,-21,-108,-3,19,-100,-100,0,0,0,0,0,047 30 15.972,008 23 02.079,487.901,0.063,13:05:63 2017-08-15
00:02,169:20,5.5,12.3,51,0,42,0,-21,-2,83,0,100,-100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-13,22,-23,-3,41,-100,-100,0,0,0,0,0,047 30 15.972,008 23 02.064,487.700,0.060,13:05:59 2017-08-15
00:03,169:21,5.5,12.2,51,0,72,-14,-2,25,83,0,100,-100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-23,52,-2,32,56,-100,-100,0,0,0,0,0,047 30 15.972,008 23 02.063,487.675,0.063,13:06:15 2017-08-15
00:04,169:22,5.4,12.2,51,0,80,-60,5,34,83,0,100,-100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-61,60,5,42,60,-100,-100,0,0,0,0,0,047 30 15.996,008 23 02.052,487.600,0.340,13:06:01 2017-08-15
00:05,169:23,5.5,12.0,51,0,-4,-93,26,-1,83,0,100,-100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-103,-23,28,-1,15,-100,-100,0,0,0,0,0,047 30 16.134,008 23 01.983,487.677,2.303,13:06:15 2017-08-15
00:06,169:24,5.5,12.0,51,0,49,-93,26,17,83,0,100,-100,-100,100,100,-100,-100,100,-100,100,-100,100,-100,-100,-103,29,28,21,44,-100,-100,0,0,0,0,0,047 30 16.032,008 23 01.962,487.600,2.170,13:06:03 2017-08-15
