;;;;;;;;;;;;;;;;;0;0;0;1;1;1;4;4;4;7;8;8;8;8;8;8;16;16;18;19;20;21;22;24;25;25;25;28;28;28;31;
;;;;;;;;;;;;;;;;;RECEIVER;RECEIVER;RECEIVER;CURRENT F1678;CURRENT F1678;CURRENT F1678;CURRENT F1678;CURRENT F1678;CURRENT F1678;RPM SENSOR;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;VARIO F1712;VARIO F1712;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE F1713 ;CURRENT F1678;CURRENT F1678;CURRENT F1678;CURRENT F1678;CURRENT F1678;CURRENT F1678;RPM SENSOR;
TIME;CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8;CH9;CH10;CH11;CH12;CH13;CH14;CH15;CH16;BATTERY;EXTERNAL BATTERY;STATUS;CURRENT;VOLTAGE;CAPACITY;CURRENT;VOLTAGE;CAPACITY;ROTATION;DISTANCE;SPEED;ALTITUDE;VARIOMETER;LATITUDE;LONGITUDE;ALTITUDE;VARIOMETER;TEMPERATURE;TEMPERATURE;TEMPERATURE;TEMPERATURE;TEMPERATURE;TEMPERATURE;CURRENT;VOLTAGE;CAPACITY;CURRENT;VOLTAGE;CAPACITY;ROTATION;
264386;-12,8;-21,3;-6,5;13,5;9,4;5,7;98,1;-129,9;-100,0;0,0;-100,0;7,9;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,6;  1922;---;---;---;     0;  222; 41;   93;   0,0;N 50:17.9040;E 10:57.3594;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
264640;-13,1;-9,7;-2,8;12,1;-2,7;5,5;98,1;-129,9;-100,0;0,0;-100,0;9,5;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,6;  1922;---;---;---;     0;  224; 42;   94;   0,0;N 50:17.9048;E 10:57.3557;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
264867;-12,8;-11,3;-5,4;14,0;-1,0;5,7;98,1;-129,9;-100,0;0,0;-100,0;7,4;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,6;  1922;---;---;---;     0;  224; 42;   94;   0,0;N 50:17.9048;E 10:57.3557;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
265120;-13,5;-9,4;-6,4;14,6;-3,1;4,9;98,1;-129,9;-100,0;0,0;-100,0;6,7;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1922;---;---;---;     0;  227; 42;   95;   0,0;N 50:17.9059;E 10:57.3501;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
265350;-17,3;-7,1;-7,3;15,8;-5,4;1,3;98,1;-129,9;-100,0;0,0;-100,0;5,4;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1922;---;---;---;     0;  227; 42;   95;   0,0;N 50:17.9059;E 10:57.3501;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
265602;-15,8;-26,6;-7,7;16,1;14,9;2,8;98,1;-129,9;-100,0;0,0;-100,0;5,1;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1921;---;---;---;     0;  229; 42;   96;   0,0;N 50:17.9064;E 10:57.3463;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
265830;-13,1;-29,9;-7,1;16,4;18,3;5,4;98,1;-129,9;-100,0;0,0;-100,0;4,6;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1921;---;---;---;     0;  229; 42;   96;   0,0;N 50:17.9064;E 10:57.3463;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
266060;-11,2;-15,2;-1,9;17,3;3,0;7,4;98,1;-129,9;-100,0;0,0;-100,0;3,9;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1921;---;---;---;     0;  229; 42;   96;   0,0;N 50:17.9064;E 10:57.3463;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
266312;-10,9;-15,8;-1,8;17,6;3,6;7,7;98,1;-129,9;-100,0;0,0;-100,0;3,6;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1921;---;---;---;     0;  232; 41;   97;   0,0;N 50:17.9070;E 10:57.3405;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
266540;-12,6;-12,6;-2,7;17,3;0,3;5,8;98,1;-129,9;-100,0;0,0;-100,0;3,9;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1921;---;---;---;     0;  232; 41;   97;   0,0;N 50:17.9070;E 10:57.3405;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
266795;-12,6;-10,0;0,6;17,4;-2,5;5,8;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1921;---;---;---;     0;  233; 41;   97;   0,0;N 50:17.9071;E 10:57.3366;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
267022;-16,4;-11,9;0,6;17,3;0,4;2,2;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1921;---;---;---;     0;  233; 41;   97;   0,0;N 50:17.9071;E 10:57.3366;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
267275;-22,8;-10,4;-2,2;17,7;-1,9;-3,7;98,1;-129,9;-100,0;0,0;-100,0;3,4;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1921;---;---;---;     0;  234; 42;   97;   0,0;N 50:17.9071;E 10:57.3327;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
267517;-26,5;-11,5;-4,2;17,7;0,9;-7,1;98,1;-129,9;-100,0;0,0;-100,0;3,4;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1921;---;---;---;     0;  235; 42;   97;   0,0;N 50:17.9065;E 10:57.3268;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
267744;-27,1;-11,5;-6,4;17,6;0,9;-7,7;98,1;-129,9;-100,0;0,0;-100,0;3,6;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1921;---;---;---;     0;  235; 42;   97;   0,0;N 50:17.9065;E 10:57.3268;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
267997;-29,2;-7,0;3,1;17,7;-5,7;-9,8;98,1;-129,9;-100,0;0,0;-100,0;3,4;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1921;---;---;---;     0;  235; 43;   97;   0,0;N 50:17.9057;E 10:57.3230;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
268229;-31,1;-6,5;2,8;17,9;-6,1;-11,6;98,1;-129,9;-100,0;0,0;-100,0;3,3;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1921;---;---;---;     0;  235; 43;   97;   0,0;N 50:17.9057;E 10:57.3230;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
268481;-32,7;-8,3;4,0;22,3;-4,2;-13,1;98,1;-129,9;-100,0;0,0;-100,0;-1,6;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1920;---;---;---;     0;  234; 42;   97;   0,0;N 50:17.9040;E 10:57.3176;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
268709;-29,3;-14,3;0,0;25,3;1,9;-10,0;98,1;-129,9;-100,0;0,0;-100,0;-4,9;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1920;---;---;---;     0;  234; 42;   97;   0,0;N 50:17.9040;E 10:57.3176;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
268964;-21,0;-13,8;0,1;25,9;1,5;-2,1;98,1;-129,9;-100,0;0,0;-100,0;-5,5;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,6;  1920;---;---;---;     0;  233; 41;   97;   0,0;N 50:17.9025;E 10:57.3145;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
269191;-15,5;-12,5;0,7;25,6;0,1;3,1;98,1;-129,9;-100,0;0,0;-100,0;-5,4;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,6;  1920;---;---;---;     0;  233; 41;   97;   0,0;N 50:17.9025;E 10:57.3145;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
269444;-13,8;-12,5;10,0;24,4;0,1;4,6;98,1;-129,9;-100,0;0,0;-100,0;-4,0;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,6;  1920;---;---;---;     0;  231; 40;   97;   0,0;N 50:17.9007;E 10:57.3119;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
269671;-14,0;-11,9;8,3;23,2;0,4;4,5;98,1;-129,9;-100,0;0,0;-100,0;-2,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,6;  1920;---;---;---;     0;  231; 40;   97;   0,0;N 50:17.9007;E 10:57.3119;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
269906;-13,8;-10,4;7,6;22,9;-1,9;4,6;98,1;-129,9;-100,0;0,0;-100,0;-2,2;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,6;  1920;---;---;---;     0;  231; 40;   97;   0,0;N 50:17.9007;E 10:57.3119;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
270159;-12,6;-3,1;6,5;23,1;-9,5;5,8;98,1;-129,9;-100,0;0,0;-100,0;-2,5;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,6;  1920;---;---;---;     0;  227; 40;   98;   0,0;N 50:17.8975;E 10:57.3091;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
270386;-12,6;-1,9;6,7;22,9;-10,9;6,0;98,1;-129,9;-100,0;0,0;-100,0;-2,4;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,6;  1920;---;---;---;     0;  224; 42;   97;   0,0;N 50:17.8951;E 10:57.3081;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
270640;-6,7;2,2;9,5;22,9;-15,2;12,2;98,1;-129,9;-100,0;0,0;-100,0;-2,2;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,6;  1920;---;---;---;     0;  224; 42;   97;   0,0;N 50:17.8951;E 10:57.3081;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
270867;-4,6;1,6;10,1;21,4;-14,6;14,4;98,1;-129,9;-100,0;0,0;-100,0;0,7;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1919;---;---;---;     0;  224; 42;   97;   0,0;N 50:17.8951;E 10:57.3081;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
271120;1,2;-1,8;10,7;19,2;-11,0;20,5;98,1;-129,9;-100,0;0,0;-100,0;1,8;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1919;---;---;---;     0;  218; 46;   97;   0,0;N 50:17.8912;E 10:57.3083;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
271350;5,7;-6,7;11,3;17,6;-6,0;25,4;98,1;-129,9;-100,0;0,0;-100,0;3,6;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1919;---;---;---;     0;  213; 49;   96;   0,0;N 50:17.8885;E 10:57.3098;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
271602;10,0;-13,2;8,3;17,6;0,9;30,1;98,1;-129,9;-100,0;0,0;-100,0;3,6;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1919;---;---;---;     0;  213; 49;   96;   0,0;N 50:17.8885;E 10:57.3098;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
271957;17,3;-18,7;8,3;17,4;6,7;37,8;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,6;  1919;---;---;---;     0;  213; 49;   96;   0,0;N 50:17.8885;E 10:57.3098;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
272186;16,5;-17,3;8,3;17,4;5,1;37,1;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,6;  1919;---;---;---;     0;  213; 49;   96;   0,0;N 50:17.8885;E 10:57.3098;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
272439;15,0;-14,1;8,3;17,4;1,8;35,4;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,6;  1919;---;---;---;     0;  200; 59;   94;   0,0;N 50:17.8826;E 10:57.3183;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
272666;11,0;-10,7;8,3;17,4;-1,6;31,1;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,6;  1919;---;---;---;     0;  199; 59;   94;   0,0;N 50:17.8826;E 10:57.3183;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
272920;5,2;-7,7;8,3;17,4;-4,8;25,0;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1919;---;---;---;     0;  194; 61;   93;   0,0;N 50:17.8806;E 10:57.3229;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
273148;9,2;-8,5;8,3;17,4;-4,0;29,2;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1918;---;---;---;     0;  194; 61;   93;   0,0;N 50:17.8806;E 10:57.3229;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
273400;8,9;-12,8;8,3;17,4;0,4;29,0;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1918;---;---;---;     0;  187; 67;   91;   0,0;N 50:17.8779;E 10:57.3306;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
273630;4,8;-11,6;8,3;17,4;0,7;24,4;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1918;---;---;---;     0;  186; 67;   91;   0,0;N 50:17.8779;E 10:57.3306;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
273882;-12,2;-16,5;8,3;17,4;4,3;6,4;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1918;---;---;---;     0;  181; 69;   89;   0,0;N 50:17.8762;E 10:57.3363;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
274110;-11,6;-17,7;8,3;17,4;5,7;7,0;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1918;---;---;---;     0;  180; 69;   89;   0,0;N 50:17.8762;E 10:57.3363;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
274340;-12,6;-18,9;8,3;17,4;6,8;6,0;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1918;---;---;---;     0;  176; 71;   87;   0,0;N 50:17.8747;E 10:57.3423;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
274592;-12,6;-22,9;8,3;17,4;10,9;5,8;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1918;---;---;---;     0;  175; 71;   87;   0,0;N 50:17.8747;E 10:57.3423;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
274820;-12,8;-25,4;8,3;17,4;13,5;5,8;98,1;-129,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1918;---;---;---;     0;  169; 74;   85;   0,0;N 50:17.8724;E 10:57.3516;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
275075;-14,0;-23,7;8,3;17,4;11,9;4,5;87,6;-118,0;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1918;---;---;---;     0;  168; 74;   85;   0,0;N 50:17.8724;E 10:57.3516;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
275302;-19,3;-14,4;8,3;17,4;2,2;0,6;66,2;-93,3;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,1;  0,0;3;   0,0;  7,6;  1918;---;---;---;     0;  165; 76;   83;   0,0;N 50:17.8709;E 10:57.3581;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
275555;-18,3;-9,4;8,3;17,4;-3,1;0,4;40,3;-63,5;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,6;  1917;---;---;---;     0;  164; 76;   83;   0,0;N 50:17.8709;E 10:57.3581;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
275782;-19,5;-3,7;8,3;17,4;-8,9;0,7;18,9;-38,8;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,6;  1917;---;---;---;     0;  159; 79;   80;   0,0;N 50:17.8686;E 10:57.3680;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
276038;-12,6;3,3;8,3;17,4;-16,2;5,8;-6,1;-10,1;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1917;---;---;---;     0;  157; 79;   80;   0,0;N 50:17.8686;E 10:57.3680;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
276265;-12,6;4,8;8,3;17,4;-17,7;5,8;-31,5;16,7;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1917;---;---;---;     0;  155; 84;   77;   0,0;N 50:17.8670;E 10:57.3747;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
276518;-14,3;6,7;8,3;17,4;-19,8;4,2;-61,5;46,6;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1917;---;---;---;     0;  153; 84;   77;   0,0;N 50:17.8670;E 10:57.3747;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
276747;-14,9;4,6;8,3;17,4;-17,6;3,7;-89,1;74,3;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1917;---;---;---;     0;  150; 88;   73;   0,0;N 50:17.8653;E 10:57.3818;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
277000;-12,6;9,5;8,3;17,4;-22,6;5,8;-121,3;106,4;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1917;---;---;---;     0;  148; 88;   73;   0,0;N 50:17.8653;E 10:57.3818;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
277227;-5,2;15,5;8,3;17,4;-28,7;13,8;-146,9;132,0;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1917;---;---;---;     0;  145; 96;   67;   0,0;N 50:17.8627;E 10:57.3932;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
277482;-5,1;22,9;8,3;17,4;-36,2;14,0;-152,2;139,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1917;---;---;---;     0;  142; 96;   67;   0,0;N 50:17.8627;E 10:57.3932;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
277710;-3,0;13,5;8,3;17,4;-26,8;16,2;-152,2;139,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1917;---;---;---;     0;  141;102;   63;   0,0;N 50:17.8609;E 10:57.4012;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
277963;-9,5;11,9;5,8;17,4;-25,1;9,2;-152,2;139,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1917;---;---;---;     0;  139;102;   63;   0,0;N 50:17.8609;E 10:57.4012;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
278193;-12,6;11,6;5,8;17,4;-24,9;6,0;-152,2;139,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1917;---;---;---;     0;  139;107;   57;   0,0;N 50:17.8583;E 10:57.4144;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
278421;-12,6;12,5;5,8;17,4;-25,6;5,8;-152,2;139,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1917;---;---;---;     0;  137;107;   57;   0,0;N 50:17.8583;E 10:57.4144;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
278673;-7,6;12,6;7,7;17,4;-25,9;11,2;-152,2;139,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1917;---;---;---;     0;  138;110;   54;   0,0;N 50:17.8566;E 10:57.4239;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
278903;-3,6;14,6;8,3;17,3;-27,8;15,6;-152,2;139,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1917;---;---;---;     0;  137;110;   54;   0,0;N 50:17.8566;E 10:57.4239;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
279156;0,6;14,9;6,0;17,3;-28,1;18,7;-152,2;139,9;-100,0;0,0;-100,0;3,9;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1917;---;---;---;     0;  140;111;   52;   0,0;N 50:17.8551;E 10:57.4337;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
279383;1,6;16,1;1,8;17,6;-29,3;21,3;-152,2;139,9;-100,0;0,0;-100,0;3,6;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1917;---;---;---;     0;  139;111;   52;   0,0;N 50:17.8551;E 10:57.4337;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
279638;1,2;11,8;0,7;17,4;-24,9;20,7;-152,2;139,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1917;---;---;---;     0;  146;114;   49;   0,0;N 50:17.8531;E 10:57.4490;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
279866;-5,7;11,9;0,6;17,4;-25,0;13,4;-152,2;139,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1917;---;---;---;     0;  145;114;   49;   0,0;N 50:17.8531;E 10:57.4490;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
280118;-11,5;10,3;-1,5;17,4;-23,4;7,1;-152,2;139,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1917;---;---;---;     0;  151;114;   48;   0,0;N 50:17.8520;E 10:57.4595;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
280349;-10,9;11,5;0,6;17,6;-24,7;7,7;-152,2;139,9;-100,0;0,0;-100,0;3,6;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1917;---;---;---;     0;  150;114;   48;   0,0;N 50:17.8520;E 10:57.4595;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
280601;-9,1;11,6;-4,3;17,4;-24,9;9,8;-152,2;139,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1917;---;---;---;     0;  161;112;   48;   0,0;N 50:17.8504;E 10:57.4751;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
280829;-5,4;-1,0;-6,8;17,4;-11,8;13,7;-152,2;139,9;-100,0;0,0;-100,0;3,7;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1917;---;---;---;     0;  161;112;   48;   0,0;N 50:17.8504;E 10:57.4751;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
281084;-9,8;2,5;-6,7;17,6;-15,5;8,9;-152,2;139,9;-100,0;0,0;-100,0;3,6;0,0;0,0;0,0;0,0;  7,2;  0,0;3;   0,0;  7,7;  1917;---;---;---;     0;  169;111;   48;   0,0;N 50:17.8495;E 10:57.4855;---;---;---;---;---;---;---;  22;   0,0;  7,6;  2900;   0,0;  0,0;     0;     0;
