;;;;;;;;;;;;;;;;;0;0;0;1;1;16;
;;;;;;;;;;;;;;;;;RECEIVER;RECEIVER;RECEIVER;VARIO F1712;VARIO F1712;TEMPERATURE F1713 ;
TIME;CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8;CH9;CH10;CH11;CH12;CH13;CH14;CH15;CH16;BATTERY;EXTERNAL BATTERY;STATUS;ALTITUDE;VARIOMETER;TEMPERATURE;
107220;3,7;-1,3;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;  +0,1;  25;
108249;3,7;-1,3;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;   0,0;  25;
109280;3,7;-1,3;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;  -0,3;  25;
110308;3,7;-1,3;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;   0,0;  25;
111336;3,7;-1,3;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,5;3;    1;  -0,1;  25;
112365;3,7;-1,3;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,5;3;    1;   0,0;  25;
113393;3,7;-1,3;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,5;3;    1;  +0,1;  25;
114422;3,7;-1,3;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,5;3;    1;  +0,1;  25;
115451;3,7;-1,3;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;  +0,2;  25;
116482;3,7;-1,2;-100,0;0,0;0,0;-76,2;78,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;117,9;0,0;  8,0; 16,6;3;    1;  -0,2;  25;
