Date,Time,GSpd(kmh),RSSI(dB),RxBt(V),GPS,GAlt(m),Date,Dist(m),Rud,Ele,Thr,Ail,S1,S2,S3,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-08-18,15:52:25.690,0.0,65,5.3,42.736830 11.996570,560.9,2019-08-18 13:52:33,563,0,22,-885,14,1,-20,0,248,0,0,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:52:27.690,0.0,60,5.3,42.736830 11.996570,560.8,2019-08-18 13:52:33,563,2,14,70,14,2,-20,0,248,0,0,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:52:29.690,0.0,57,5.3,42.736830 11.996570,560.7,2019-08-18 13:52:33,563,92,-64,305,14,1,-20,0,248,0,0,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:52:31.690,0.1,58,5.3,42.736830 11.996570,560.6,2019-08-18 13:52:33,563,56,-28,385,14,1,-20,0,248,0,0,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:52:33.690,0.0,98,5.3,42.736828 11.996570,560.5,2019-08-18 13:52:43,563,232,2,1262,12,1,-20,0,249,0,0,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:52:35.690,8.9,69,5.3,42.736823 11.996568,560.4,2019-08-18 13:52:43,563,50,-290,1262,14,1,-20,0,248,0,0,-1,-1,-1,1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:52:37.690,31.3,56,5.3,42.736743 11.996516,560.4,2019-08-18 13:52:43,562,0,-100,1262,-268,1,-20,0,248,0,0,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:52:39.690,56.5,53,5.3,42.736581 11.996410,560.4,2019-08-18 13:52:43,561,0,-54,1262,-370,1,-20,0,249,0,0,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:52:41.690,89.1,58,5.3,42.736275 11.996166,560.4,2019-08-18 13:52:43,560,0,-186,667,14,1,-20,0,248,0,0,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:52:43.690,92.9,68,5.3,42.735880 11.995831,568.0,2019-08-18 13:52:53,571,0,-92,282,-76,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:52:45.690,93.4,52,5.3,42.735498 11.995500,590.7,2019-08-18 13:52:53,601,0,-136,230,14,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:52:47.690,106.8,53,5.3,42.735021 11.995433,606.1,2019-08-18 13:52:53,628,0,-244,462,382,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:52:49.690,121.6,55,5.3,42.734611 11.996018,619.2,2019-08-18 13:52:53,653,0,-124,217,14,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:52:51.690,138.2,56,5.3,42.734433 11.996740,632.9,2019-08-18 13:52:53,674,0,-34,-20,-142,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:52:53.690,157.7,49,5.3,42.734613 11.997668,637.4,2019-08-18 13:53:03,684,0,-152,-50,-246,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:52:55.690,176.3,53,5.3,42.735203 11.998445,635.1,2019-08-18 13:53:03,682,0,-120,17,-122,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:52:57.690,178.8,54,5.3,42.735551 11.998905,635.8,2019-08-18 13:53:03,687,0,-260,245,12,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:52:59.690,174.3,63,5.3,42.736751 11.999903,646.9,2019-08-18 13:53:03,722,0,-192,247,14,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:01.690,175.1,66,5.3,42.737473 12.000180,658.4,2019-08-18 13:53:03,751,0,22,247,14,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:03.690,167.4,70,5.3,42.738291 11.999991,650.3,2019-08-18 13:53:13,755,0,22,312,338,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:05.690,157.1,56,5.3,42.738665 11.999046,642.8,2019-08-18 13:53:13,730,0,-50,317,14,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:07.690,157.0,72,5.3,42.738418 11.998073,640.3,2019-08-18 13:53:13,696,0,-44,335,400,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:09.690,171.0,52,5.3,42.737816 11.997365,625.9,2019-08-18 13:53:13,652,-2,22,352,12,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:11.690,186.9,51,5.3,42.737025 11.996863,604.5,2019-08-18 13:53:13,611,-2,-106,547,12,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:13.690,190.7,62,5.3,42.736143 11.996373,593.8,2019-08-18 13:53:23,595,-2,-100,567,14,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:15.690,179.5,59,5.3,42.735325 11.995720,603.0,2019-08-18 13:53:23,616,0,-164,595,52,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:17.690,167.0,50,5.3,42.734775 11.994795,635.0,2019-08-18 13:53:23,669,0,-206,102,14,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:19.690,157.5,53,5.3,42.734048 11.994118,661.2,2019-08-18 13:53:23,729,-2,-184,245,412,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:21.690,185.3,54,5.3,42.733365 11.994250,686.9,2019-08-18 13:53:23,780,0,22,242,14,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:23.690,211.0,64,5.3,42.732855 11.995400,689.9,2019-08-18 13:53:33,799,0,-26,37,-122,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:25.690,214.1,60,5.3,42.733088 11.996556,677.9,2019-08-18 13:53:33,776,0,22,240,220,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:27.690,230.9,57,5.3,42.734018 11.997391,663.0,2019-08-18 13:53:33,726,0,-52,202,-460,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:29.690,234.0,53,5.3,42.735033 11.998146,655.7,2019-08-18 13:53:33,698,0,-196,272,14,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:31.690,226.1,46,5.3,42.736003 11.999010,658.2,2019-08-18 13:53:33,705,0,-210,272,14,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:33.690,222.0,53,5.3,42.736893 11.999938,666.8,2019-08-18 13:53:41,742,0,-204,272,184,2,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:35.690,213.2,60,5.3,42.737876 12.000915,680.5,2019-08-18 13:53:41,806,0,-58,272,14,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:37.690,202.9,54,5.3,42.738778 12.000901,691.3,2019-08-18 13:53:41,840,0,22,300,258,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:39.690,189.3,74,5.3,42.739445 11.999980,682.7,2019-08-18 13:53:41,824,0,22,300,306,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:41.690,188.0,61,5.3,42.739358 11.998733,667.8,2019-08-18 13:53:41,773,0,22,322,76,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:43.690,191.0,60,5.3,42.738641 11.997711,652.3,2019-08-18 13:53:51,709,0,-58,332,108,2,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:45.690,200.7,60,5.3,42.737843 11.997330,631.3,2019-08-18 13:53:51,658,0,-22,347,14,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:47.690,206.9,59,5.3,42.736841 11.997081,618.0,2019-08-18 13:53:51,626,0,-60,400,14,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:49.690,204.4,49,5.3,42.735851 11.996661,611.5,2019-08-18 13:53:51,617,-2,-124,400,14,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:51.690,196.0,58,5.3,42.734943 11.995748,623.6,2019-08-18 13:53:51,646,-2,-154,407,14,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:53.690,184.7,51,5.3,42.734501 11.994771,647.2,2019-08-18 13:54:01,690,0,-184,407,12,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:55.690,169.8,57,5.3,42.733936 11.993858,676.5,2019-08-18 13:54:01,752,0,-204,405,-96,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:57.690,180.2,59,5.3,42.733123 11.993658,696.2,2019-08-18 13:54:01,811,0,-30,432,424,2,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:53:59.690,201.0,53,5.3,42.732396 11.994573,706.5,2019-08-18 13:54:01,847,0,-8,442,236,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:01.690,216.1,68,5.3,42.732430 11.995758,704.6,2019-08-18 13:54:01,836,0,-134,502,240,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:03.690,229.7,53,5.3,42.733338 11.996831,690.0,2019-08-18 13:54:11,776,0,22,567,-424,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:05.690,247.5,58,5.3,42.734343 11.997210,665.5,2019-08-18 13:54:11,713,0,-24,647,12,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:07.690,247.1,53,5.3,42.735470 11.997930,655.5,2019-08-18 13:54:11,683,-2,-128,387,14,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:09.690,229.3,59,5.3,42.736215 11.999188,665.1,2019-08-18 13:54:11,716,0,-166,420,12,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:11.690,225.5,54,5.3,42.736605 12.000645,683.1,2019-08-18 13:54:11,783,0,-194,420,14,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:13.690,227.0,53,5.3,42.737283 12.001856,701.2,2019-08-18 13:54:21,855,0,-34,432,214,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:15.690,225.2,51,5.3,42.738350 12.002260,715.2,2019-08-18 13:54:21,905,0,22,432,186,2,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:17.690,213.1,67,5.3,42.739265 12.001551,711.1,2019-08-18 13:54:21,899,0,30,462,14,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:19.690,197.5,60,5.3,42.739426 12.000893,701.9,2019-08-18 13:54:21,872,-2,6,487,126,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:21.690,215.5,67,5.3,42.738671 11.999215,648.2,2019-08-18 13:54:21,741,-2,-96,497,262,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:23.690,228.1,61,5.3,42.737733 11.998435,622.9,2019-08-18 13:54:31,668,-2,22,682,-56,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:25.690,232.4,44,5.3,42.736736 11.997666,603.6,2019-08-18 13:54:31,619,-2,-72,755,-366,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:27.690,231.9,52,5.3,42.735720 11.996906,595.4,2019-08-18 13:54:31,606,-2,-180,650,14,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:29.690,225.1,56,5.3,42.734813 11.995925,605.9,2019-08-18 13:54:31,632,-2,-228,790,14,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:31.690,200.7,57,5.3,42.734333 11.994675,636.8,2019-08-18 13:54:31,687,-2,-242,915,262,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:33.690,177.3,58,5.3,42.733848 11.993715,686.0,2019-08-18 13:54:41,767,-2,22,442,14,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:35.690,220.3,58,5.3,42.733055 11.993831,714.9,2019-08-18 13:54:41,827,0,22,630,290,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:37.690,148.7,66,5.3,42.732181 11.994745,745.0,2019-08-18 13:54:41,890,0,22,667,14,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:39.690,53.9,57,5.3,42.732096 11.995283,774.8,2019-08-18 13:54:41,916,0,22,615,-348,2,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:41.690,255.4,52,5.3,42.732563 11.995551,820.0,2019-08-18 13:54:41,929,0,-30,675,-96,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:43.690,254.9,51,5.3,42.735945 11.998360,654.0,2019-08-18 13:54:51,685,0,-176,675,14,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:45.690,242.3,54,5.3,42.736650 11.999666,683.0,2019-08-18 13:54:51,747,-2,-238,800,216,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:47.690,232.7,48,5.3,42.737466 12.000940,713.5,2019-08-18 13:54:51,828,0,22,877,-138,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:49.690,242.3,59,5.3,42.738346 12.001661,735.2,2019-08-18 13:54:51,894,0,-70,875,14,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:51.690,156.0,51,5.3,42.739400 12.001428,741.0,2019-08-18 13:54:51,924,0,22,875,264,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:53.690,205.3,58,5.3,42.739585 12.000640,745.0,2019-08-18 13:55:01,905,-2,22,875,14,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:55.690,242.2,70,5.3,42.739088 11.998946,717.7,2019-08-18 13:55:01,810,-2,-14,922,200,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:57.690,240.1,64,5.3,42.737968 11.997941,698.9,2019-08-18 13:55:01,735,0,-6,682,14,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:54:59.690,246.4,64,5.3,42.737066 11.997640,674.1,2019-08-18 13:55:01,690,-2,22,782,-378,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:01.690,249.6,53,5.3,42.735716 11.997155,646.5,2019-08-18 13:55:01,659,-2,-118,782,14,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:03.690,241.8,58,5.3,42.734658 11.996228,646.1,2019-08-18 13:55:11,677,-2,-44,772,14,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:05.690,222.6,54,5.3,42.733973 11.994931,671.6,2019-08-18 13:55:11,730,-2,-138,892,14,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:07.690,175.1,57,5.3,42.733435 11.993540,715.2,2019-08-18 13:55:11,814,-2,22,982,-298,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:09.690,174.2,57,5.3,42.732771 11.993148,768.5,2019-08-18 13:55:11,900,0,-158,1080,14,2,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:11.690,213.7,47,5.3,42.731930 11.993440,797.2,2019-08-18 13:55:11,966,0,22,840,248,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:13.690,270.2,50,5.3,42.731303 11.994838,820.0,2019-08-18 13:55:21,1005,0,22,655,390,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:15.690,255.1,61,5.3,42.731358 11.996341,820.5,2019-08-18 13:55:21,998,-2,-68,787,132,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:17.690,202.7,56,5.3,42.732270 11.997845,815.3,2019-08-18 13:55:21,952,-2,22,932,-122,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:19.690,246.0,53,5.3,42.733435 11.998121,779.7,2019-08-18 13:55:21,867,0,-76,935,-172,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:21.690,297.5,53,5.3,42.734870 11.998510,749.0,2019-08-18 13:55:21,797,-2,-158,940,12,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:23.690,286.0,50,5.3,42.735970 11.999786,742.5,2019-08-18 13:55:31,807,0,-218,1140,104,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:25.690,261.3,51,5.3,42.736731 12.001301,755.3,2019-08-18 13:55:31,872,0,-82,1262,12,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:27.690,267.5,62,5.3,42.738236 12.001626,701.2,2019-08-18 13:55:31,862,0,-44,1262,12,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:29.690,290.8,55,5.3,42.739463 12.001348,700.4,2019-08-18 13:55:31,890,0,22,1262,16,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:31.690,247.7,70,5.3,42.740048 11.999505,682.6,2019-08-18 13:55:31,839,0,22,1262,194,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:33.690,244.4,56,5.3,42.739406 11.998058,660.6,2019-08-18 13:55:41,754,-2,8,1262,438,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:35.690,239.0,63,5.3,42.738541 11.997215,647.4,2019-08-18 13:55:41,693,-2,-130,1262,-6,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:37.690,243.9,55,5.3,42.737255 11.996621,642.3,2019-08-18 13:55:41,649,-2,4,1262,14,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:39.690,246.1,48,5.3,42.736231 11.996206,625.1,2019-08-18 13:55:41,625,-2,22,835,-540,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:41.690,238.0,58,5.3,42.735065 11.995723,631.3,2019-08-18 13:55:41,650,-2,-56,1110,14,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:43.690,228.1,52,5.3,42.734241 11.994625,647.2,2019-08-18 13:55:51,701,-2,-14,620,14,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:45.690,209.0,46,5.3,42.733758 11.993268,677.5,2019-08-18 13:55:51,772,-2,-84,577,14,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:47.690,209.7,53,5.3,42.733041 11.992270,704.2,2019-08-18 13:55:51,855,-2,-136,360,14,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:49.690,209.1,58,5.3,42.732013 11.992175,725.5,2019-08-18 13:55:51,930,0,-170,455,14,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:51.690,221.2,51,5.3,42.731058 11.992741,743.3,2019-08-18 13:55:51,991,-2,22,67,322,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:53.690,242.1,52,5.3,42.730545 11.994023,752.0,2019-08-18 13:56:01,1013,0,22,-95,14,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:55.690,228.4,48,5.3,42.730886 11.995528,743.2,2019-08-18 13:56:01,969,-2,8,57,152,2,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:57.690,251.5,71,5.3,42.732123 11.996296,714.1,2019-08-18 13:56:01,863,-2,-2,135,156,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:55:59.690,257.0,53,5.3,42.733230 11.996561,682.7,2019-08-18 13:56:01,773,0,-22,-12,14,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:56:01.690,256.1,58,5.3,42.734663 11.996838,667.1,2019-08-18 13:56:01,700,-2,-86,-57,-2,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:56:03.690,251.1,50,5.3,42.735703 11.997371,659.9,2019-08-18 13:56:11,674,-2,-78,7,10,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:56:05.690,245.0,49,5.3,42.736631 11.998481,652.5,2019-08-18 13:56:11,684,-2,-158,10,14,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:56:07.690,227.2,63,5.3,42.737135 11.999975,656.5,2019-08-18 13:56:11,737,-2,-198,10,14,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:56:09.690,202.4,54,5.3,42.737766 12.001288,677.4,2019-08-18 13:56:11,817,0,-90,240,402,2,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:56:11.690,191.2,58,5.3,42.738660 12.001736,695.8,2019-08-18 13:56:11,874,0,-14,242,14,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:56:13.690,172.8,55,5.3,42.739531 12.001400,699.9,2019-08-18 13:56:21,895,0,22,192,14,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:56:15.690,162.9,67,5.3,42.739840 12.000271,675.5,2019-08-18 13:56:21,847,-2,110,200,14,2,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:56:17.690,182.6,77,5.3,42.739548 11.999176,650.9,2019-08-18 13:56:21,778,0,-24,135,14,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:56:19.690,189.1,82,5.3,42.738955 11.998355,634.6,2019-08-18 13:56:21,717,-2,-14,242,176,2,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:56:21.690,198.3,70,5.3,42.738133 11.997698,614.5,2019-08-18 13:56:21,656,-2,10,275,-24,2,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:56:23.690,205.2,69,5.3,42.737240 11.997108,591.4,2019-08-18 13:56:31,604,-2,-20,275,-112,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:56:25.690,206.1,62,5.3,42.736298 11.996526,577.6,2019-08-18 13:56:31,579,-2,-30,275,-418,2,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:56:27.690,192.4,53,5.3,42.735406 11.995870,582.9,2019-08-18 13:56:31,594,-2,-76,350,14,1,-20,0,248,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:56:29.690,181.0,59,5.3,42.734778 11.994915,601.7,2019-08-18 13:56:31,635,-2,-134,-15,14,2,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:56:31.690,165.4,54,5.3,42.734400 11.993678,627.0,2019-08-18 13:56:31,693,0,-208,-17,14,2,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
2019-08-18,15:56:33.690,150.6,51,5.3,42.734020 11.992765,655.8,2019-08-18 13:56:41,755,-2,-110,-52,14,1,-20,0,249,0,-1,-1,-1,-1,-1,-1,-1,1,0x0000000000000001,8.0
