AkkuMasterC4
Zeit [sec];Spannung [V];Strom [A];Ladung [mAh]
15530.00; 5.760;0.150;647.000
15540.00; 5.765;0.150;647.000
15550.00; 5.760;0.150;647.000
15560.00; 5.760;0.150;647.000
15570.00; 5.755;0.150;648.000
15580.00; 5.765;0.150;648.000
15590.00; 5.750;0.150;649.000
15600.00; 5.765;0.150;650.000
15610.00; 5.765;0.150;650.000
15620.00; 5.765;0.150;650.000
15630.00; 5.780;0.150;651.000
15640.00; 5.775;0.150;651.000
15650.00; 5.775;0.150;652.000
15660.00; 5.765;0.150;652.000
15670.00; 5.765;0.150;652.000
15680.00; 5.775;0.150;652.000
15690.00; 5.775;0.150;653.000
15700.00; 5.760;0.150;653.000
15710.00; 5.775;0.150;654.000
15720.00; 5.770;0.150;655.000
15730.00; 5.765;0.150;655.000
15740.00; 5.775;0.150;655.000
15750.00; 5.780;0.150;656.000
15760.00; 5.775;0.150;656.000
15770.00; 5.780;0.150;657.000
15780.00; 5.780;0.150;657.000
15790.00; 5.775;0.150;657.000
15800.00; 5.785;0.150;657.000
15810.00; 5.775;0.150;658.000
15820.00; 5.785;0.150;658.000
15830.00; 5.785;0.150;659.000
15840.00; 5.780;0.150;660.000
15850.00; 5.790;0.150;660.000
15860.00; 5.790;0.150;660.000
15870.00; 5.780;0.150;661.000
15880.00; 5.790;0.150;661.000
15890.00; 5.790;0.150;662.000
15900.00; 5.795;0.150;662.000
15910.00; 5.790;0.150;662.000
15920.00; 5.790;0.150;662.000
15930.00; 5.790;0.150;663.000
15940.00; 5.780;0.150;663.000
15950.00; 5.805;0.150;664.000
15960.00; 5.800;0.150;665.000
15970.00; 5.795;0.150;665.000
15980.00; 5.790;0.150;665.000
15990.00; 5.790;0.150;666.000
16000.00; 5.805;0.150;666.000
16010.00; 5.810;0.150;667.000
16020.00; 5.785;0.150;667.000
16030.00; 5.800;0.150;667.000
16040.00; 5.810;0.150;667.000
16050.00; 5.810;0.150;668.000
16060.00; 5.800;0.150;668.000
16070.00; 5.800;0.150;669.000
16080.00; 5.810;0.150;670.000
16090.00; 5.815;0.150;670.000
16100.00; 5.800;0.150;670.000
16110.00; 5.800;0.150;671.000
16120.00; 5.810;0.150;671.000
16130.00; 5.810;0.150;672.000
16140.00; 5.810;0.150;672.000
16150.00; 5.810;0.150;672.000
16160.00; 5.810;0.150;672.000
16170.00; 5.810;0.150;673.000
16180.00; 5.815;0.150;673.000
16190.00; 5.820;0.150;674.000
16200.00; 5.820;0.150;675.000
16210.00; 5.810;0.150;675.000
16220.00; 5.810;0.150;675.000
16230.00; 5.810;0.150;676.000
16240.00; 5.820;0.150;676.000
16250.00; 5.825;0.150;677.000
16260.00; 5.815;0.150;677.000
16270.00; 5.825;0.150;677.000
16280.00; 5.835;0.150;677.000
16290.00; 5.820;0.150;678.000
16300.00; 5.810;0.150;678.000
16310.00; 5.830;0.150;679.000
16320.00; 5.810;0.150;680.000
16330.00; 5.825;0.150;680.000
16340.00; 5.825;0.150;680.000
16350.00; 5.810;0.150;681.000
16360.00; 5.830;0.150;681.000
16370.00; 5.835;0.150;682.000
16380.00; 5.835;0.150;682.000
16390.00; 5.835;0.150;682.000
16400.00; 5.835;0.150;682.000
16410.00; 5.845;0.150;683.000
16420.00; 5.820;0.150;683.000
16430.00; 5.820;0.150;684.000
16440.00; 5.845;0.150;685.000
16450.00; 5.825;0.150;685.000
16460.00; 5.840;0.150;685.000
16470.00; 5.835;0.150;686.000
16480.00; 5.830;0.150;686.000
16490.00; 5.820;0.150;687.000
16500.00; 5.820;0.150;687.000
16510.00; 5.845;0.150;687.000
16520.00; 5.840;0.150;687.000
16530.00; 5.835;0.150;688.000
16540.00; 5.840;0.150;688.000
16550.00; 5.845;0.150;689.000
16560.00; 5.835;0.150;690.000
16570.00; 5.850;0.150;690.000
16580.00; 5.835;0.150;690.000
16590.00; 5.850;0.150;691.000
16600.00; 5.850;0.150;691.000
16610.00; 5.845;0.150;692.000
16620.00; 5.840;0.150;692.000
16630.00; 5.840;0.150;692.000
16640.00; 5.855;0.150;692.000
16650.00; 5.835;0.150;693.000
16660.00; 5.845;0.150;693.000
16670.00; 5.850;0.150;694.000
16680.00; 5.850;0.150;695.000
16690.00; 5.855;0.150;695.000
16700.00; 5.850;0.150;695.000
16710.00; 5.850;0.150;696.000
16720.00; 5.845;0.150;696.000
16730.00; 5.845;0.150;697.000
16740.00; 5.850;0.150;697.000
16750.00; 5.840;0.150;697.000
16760.00; 5.840;0.150;697.000
16770.00; 5.850;0.150;698.000
16780.00; 5.855;0.150;698.000
16790.00; 5.855;0.150;699.000
16800.00; 5.855;0.150;700.000
16810.00; 5.860;0.150;700.000
16820.00; 5.865;0.150;700.000
16830.00; 5.855;0.150;701.000
16840.00; 5.840;0.150;701.000
16850.00; 5.855;0.150;702.000
16860.00; 5.855;0.150;702.000
16870.00; 5.865;0.150;702.000
16880.00; 5.870;0.150;702.000
16890.00; 5.855;0.150;703.000
16900.00; 5.855;0.150;703.000
16910.00; 5.860;0.150;704.000
16920.00; 5.855;0.150;705.000
16930.00; 5.860;0.150;705.000
16940.00; 5.855;0.150;705.000
16950.00; 5.865;0.150;706.000
16960.00; 5.865;0.150;706.000
16970.00; 5.855;0.150;707.000
16980.00; 5.880;0.150;707.000
16990.00; 5.865;0.150;707.000
17000.00; 5.855;0.150;707.000
17010.00; 5.865;0.150;708.000
17020.00; 5.870;0.150;708.000
17030.00; 5.870;0.150;709.000
17040.00; 5.865;0.150;710.000
17050.00; 5.870;0.150;710.000
17060.00; 5.855;0.150;710.000
17070.00; 5.870;0.150;711.000
17080.00; 5.865;0.150;711.000
17090.00; 5.865;0.150;712.000
17100.00; 5.865;0.150;712.000
17110.00; 5.855;0.150;712.000
17120.00; 5.865;0.150;712.000
17130.00; 5.865;0.150;713.000
17140.00; 5.855;0.150;713.000
17150.00; 5.865;0.150;714.000
17160.00; 5.870;0.150;715.000
17170.00; 5.865;0.150;715.000
17180.00; 5.875;0.150;715.000
17190.00; 5.875;0.150;716.000
17200.00; 5.870;0.150;716.000
17210.00; 5.865;0.150;717.000
17220.00; 5.870;0.150;717.000
17230.00; 5.870;0.150;717.000
17240.00; 5.865;0.150;717.000
17250.00; 5.855;0.150;718.000
17260.00; 5.880;0.150;718.000
17270.00; 5.870;0.150;719.000
17280.00; 5.875;0.150;720.000
17290.00; 5.870;0.150;720.000
17300.00; 5.875;0.150;720.000
17310.00; 5.860;0.150;721.000
17320.00; 5.870;0.150;721.000
17330.00; 5.865;0.150;722.000
17340.00; 5.885;0.150;722.000
17350.00; 5.870;0.150;722.000
17360.00; 5.875;0.150;722.000
17370.00; 5.880;0.150;723.000
17380.00; 5.875;0.150;723.000
17390.00; 5.870;0.150;724.000
17400.00; 5.880;0.150;725.000
17410.00; 5.865;0.150;725.000
17420.00; 5.870;0.150;725.000
17430.00; 5.870;0.150;726.000
17440.00; 5.880;0.150;726.000
17450.00; 5.880;0.150;727.000
17460.00; 5.875;0.150;727.000
17470.00; 5.855;0.150;727.000
17480.00; 5.870;0.150;727.000
17490.00; 5.870;0.150;728.000
17500.00; 5.880;0.150;728.000
17510.00; 5.870;0.150;729.000
17520.00; 5.875;0.150;730.000
17530.00; 5.870;0.150;730.000
17540.00; 5.875;0.150;730.000
17550.00; 5.870;0.150;731.000
17560.00; 5.880;0.150;731.000
17570.00; 5.870;0.150;732.000
17580.00; 5.870;0.150;732.000
17590.00; 5.875;0.150;732.000
17600.00; 5.875;0.150;732.000
17610.00; 5.865;0.150;733.000
17620.00; 5.865;0.150;733.000
17630.00; 5.880;0.150;734.000
17640.00; 5.880;0.150;735.000
17650.00; 5.855;0.150;735.000
17660.00; 5.870;0.150;735.000
17670.00; 5.880;0.150;736.000
17680.00; 5.875;0.150;736.000
17690.00; 5.880;0.150;737.000
17700.00; 5.885;0.150;737.000
17710.00; 5.870;0.150;737.000
17720.00; 5.880;0.150;737.000
17730.00; 5.875;0.150;738.000
17740.00; 5.880;0.150;738.000
17750.00; 5.880;0.150;739.000
17760.00; 5.880;0.150;740.000
17770.00; 5.875;0.150;740.000
17780.00; 5.875;0.150;740.000
17790.00; 5.880;0.150;741.000
17800.00; 5.890;0.150;741.000
17810.00; 5.875;0.150;742.000
17820.00; 5.885;0.150;742.000
17830.00; 5.865;0.150;742.000
17840.00; 5.865;0.150;742.000
17850.00; 5.895;0.150;743.000
17860.00; 5.880;0.150;743.000
17870.00; 5.880;0.150;744.000
17880.00; 5.880;0.150;745.000
17890.00; 5.885;0.150;745.000
17900.00; 5.870;0.150;745.000
17910.00; 5.875;0.150;746.000
17920.00; 5.850;0.150;746.000
17930.00; 5.875;0.150;747.000
17940.00; 5.885;0.150;747.000
17950.00; 5.865;0.150;747.000
17960.00; 5.865;0.150;747.000
17970.00; 5.880;0.150;748.000
17980.00; 5.880;0.150;748.000
17990.00; 5.885;0.150;749.000
18000.00; 5.865;0.150;750.000
18010.00; 5.870;0.150;750.000
18020.00; 5.875;0.150;750.000
18030.00; 5.855;0.150;751.000
18040.00; 5.885;0.150;751.000
18050.00; 5.885;0.150;752.000
18060.00; 5.865;0.150;752.000
18070.00; 5.880;0.150;752.000
18080.00; 5.875;0.150;752.000
18090.00; 5.875;0.150;753.000
18100.00; 5.870;0.150;753.000
18110.00; 5.880;0.150;754.000
18120.00; 5.870;0.150;755.000
18130.00; 5.880;0.150;755.000
18140.00; 5.870;0.150;755.000
18150.00; 5.860;0.150;756.000
18160.00; 5.870;0.150;756.000
18170.00; 5.855;0.150;757.000
18180.00; 5.880;0.150;757.000
18190.00; 5.865;0.150;757.000
18200.00; 5.880;0.150;757.000
18210.00; 5.890;0.150;758.000
18220.00; 5.880;0.150;758.000
18230.00; 5.880;0.150;759.000
18240.00; 5.880;0.150;760.000
18250.00; 5.875;0.150;760.000
18260.00; 5.875;0.150;760.000
18270.00; 5.875;0.150;761.000
18280.00; 5.880;0.150;761.000
18290.00; 5.870;0.150;762.000
18300.00; 5.875;0.150;762.000
18310.00; 5.870;0.150;762.000
18320.00; 5.875;0.150;762.000
18330.00; 5.880;0.150;763.000
18340.00; 5.870;0.150;763.000
18350.00; 5.870;0.150;764.000
18360.00; 5.875;0.150;765.000
18370.00; 5.870;0.150;765.000
18380.00; 5.880;0.150;765.000
18390.00; 5.875;0.150;766.000
18400.00; 5.880;0.150;766.000
18410.00; 5.875;0.150;767.000
18420.00; 5.870;0.150;767.000
18430.00; 5.870;0.150;767.000
18440.00; 5.870;0.150;767.000
18450.00; 5.870;0.150;768.000
18460.00; 5.870;0.150;768.000
18470.00; 5.875;0.150;769.000
18480.00; 5.870;0.150;770.000
18490.00; 5.865;0.150;770.000
18500.00; 5.870;0.150;770.000
18510.00; 5.875;0.150;771.000
18520.00; 5.880;0.150;771.000
18530.00; 5.880;0.150;772.000
18540.00; 5.870;0.150;772.000
18550.00; 5.880;0.150;772.000
18560.00; 5.885;0.150;772.000
18570.00; 5.875;0.150;773.000
18580.00; 5.870;0.150;773.000
18590.00; 5.870;0.150;774.000
18600.00; 5.865;0.150;775.000
18610.00; 5.870;0.150;775.000
18620.00; 5.860;0.150;775.000
18630.00; 5.870;0.150;776.000
18640.00; 5.865;0.150;776.000
18650.00; 5.850;0.150;777.000
18660.00; 5.870;0.150;777.000
18670.00; 5.865;0.150;777.000
18680.00; 5.875;0.150;777.000
18690.00; 5.880;0.150;778.000
18700.00; 5.865;0.150;778.000
18710.00; 5.870;0.150;779.000
18720.00; 5.870;0.150;780.000
18730.00; 5.870;0.150;780.000
18740.00; 5.880;0.150;780.000
18750.00; 5.860;0.150;781.000
18760.00; 5.870;0.150;781.000
18770.00; 5.880;0.150;782.000
18780.00; 5.875;0.150;782.000
18790.00; 5.865;0.150;782.000
18800.00; 5.875;0.150;782.000
18810.00; 5.870;0.150;783.000
18820.00; 5.865;0.150;783.000
18830.00; 5.880;0.150;784.000
18840.00; 5.865;0.150;785.000
18850.00; 5.865;0.150;785.000
18860.00; 5.875;0.150;785.000
18870.00; 5.870;0.150;786.000
18880.00; 5.865;0.150;786.000
18890.00; 5.860;0.150;787.000
18900.00; 5.865;0.150;787.000
18910.00; 5.860;0.150;787.000
18920.00; 5.865;0.150;787.000
18930.00; 5.855;0.150;788.000
18940.00; 5.870;0.150;788.000
18950.00; 5.870;0.150;789.000
18960.00; 5.855;0.150;790.000
18970.00; 5.870;0.150;790.000
18980.00; 5.850;0.150;790.000
18990.00; 5.875;0.150;791.000
19000.00; 5.865;0.150;791.000
19010.00; 5.865;0.150;792.000
19020.00; 5.865;0.150;792.000
19030.00; 5.875;0.150;792.000
19040.00; 5.865;0.150;792.000
19050.00; 5.865;0.150;793.000
19060.00; 5.870;0.150;793.000
19070.00; 5.870;0.150;794.000
19080.00; 5.870;0.150;795.000
19090.00; 5.865;0.150;795.000
19100.00; 5.855;0.150;795.000
19110.00; 5.870;0.150;796.000
19120.00; 5.865;0.150;796.000
19130.00; 5.865;0.150;797.000
19140.00; 5.865;0.150;797.000
19150.00; 5.870;0.150;797.000
19160.00; 5.865;0.150;797.000
19170.00; 5.870;0.150;798.000
19180.00; 5.865;0.150;798.000
19190.00; 5.865;0.150;799.000
19200.00; 5.870;0.150;800.000
19210.00; 5.870;0.150;800.000
19220.00; 5.875;0.150;800.000
19230.00; 5.865;0.150;801.000
19240.00; 5.870;0.150;801.000
19250.00; 5.865;0.150;802.000
19260.00; 5.850;0.150;802.000
19270.00; 5.865;0.150;802.000
19280.00; 5.870;0.150;802.000
19290.00; 5.865;0.150;803.000
19300.00; 5.880;0.150;803.000
19310.00; 5.865;0.150;804.000
19320.00; 5.860;0.150;805.000
19330.00; 5.870;0.150;805.000
19340.00; 5.865;0.150;805.000
19350.00; 5.865;0.150;806.000
19360.00; 5.860;0.150;806.000
19370.00; 5.880;0.150;807.000
19380.00; 5.855;0.150;807.000
19390.00; 5.860;0.150;807.000
19400.00; 5.860;0.150;807.000
19410.00; 5.855;0.150;808.000
19420.00; 5.865;0.150;808.000
19430.00; 5.865;0.150;809.000
19440.00; 5.885;0.150;810.000
19450.00; 5.855;0.150;810.000
19460.00; 5.865;0.150;810.000
19470.00; 5.855;0.150;811.000
19480.00; 5.860;0.150;811.000
19490.00; 5.860;0.150;812.000
19500.00; 5.855;0.150;812.000
19510.00; 5.870;0.150;812.000
19520.00; 5.860;0.150;812.000
19530.00; 5.865;0.150;813.000
19540.00; 5.865;0.150;813.000
19550.00; 5.870;0.150;814.000
19560.00; 5.870;0.150;815.000
19570.00; 5.870;0.150;815.000
19580.00; 5.875;0.150;815.000
19590.00; 5.865;0.150;816.000
19600.00; 5.865;0.150;816.000
19610.00; 5.865;0.150;817.000
19620.00; 5.875;0.150;817.000
19630.00; 5.865;0.150;817.000
19640.00; 5.865;0.150;817.000
19650.00; 5.860;0.150;818.000
19660.00; 5.865;0.150;818.000
19670.00; 5.865;0.150;819.000
19680.00; 5.865;0.150;820.000
19690.00; 5.860;0.150;820.000
19700.00; 5.855;0.150;820.000
19710.00; 5.865;0.150;821.000
19720.00; 5.865;0.150;821.000
19730.00; 5.870;0.150;822.000
19740.00; 5.860;0.150;822.000
19750.00; 5.855;0.150;822.000
19760.00; 5.865;0.150;822.000
19770.00; 5.865;0.150;823.000
19780.00; 5.860;0.150;823.000
19790.00; 5.855;0.150;824.000
19800.00; 5.855;0.150;825.000
19810.00; 5.870;0.150;825.000
19820.00; 5.855;0.150;825.000
19830.00; 5.870;0.150;826.000
19840.00; 5.855;0.150;826.000
19850.00; 5.855;0.150;827.000
19860.00; 5.865;0.150;827.000
19870.00; 5.855;0.150;827.000
19880.00; 5.865;0.150;827.000
19890.00; 5.865;0.150;828.000
19900.00; 5.865;0.150;828.000
19910.00; 5.865;0.150;829.000
19920.00; 5.870;0.150;830.000
19930.00; 5.865;0.150;830.000
19940.00; 5.850;0.150;830.000
19950.00; 5.865;0.150;831.000
19960.00; 5.870;0.150;831.000
19970.00; 5.875;0.150;832.000
19980.00; 5.860;0.150;832.000
19990.00; 5.860;0.150;832.000
20000.00; 5.860;0.150;832.000
20010.00; 5.855;0.150;833.000
20020.00; 5.865;0.150;833.000
20030.00; 5.870;0.150;834.000
20040.00; 5.855;0.150;835.000
20050.00; 5.860;0.150;835.000
20060.00; 5.870;0.150;835.000
20070.00; 5.860;0.150;836.000
20080.00; 5.865;0.150;836.000
20090.00; 5.865;0.150;837.000
20100.00; 5.865;0.150;837.000
20110.00; 5.880;0.150;837.000
20120.00; 5.870;0.150;837.000
20130.00; 5.865;0.150;838.000
20140.00; 5.865;0.150;838.000
20150.00; 5.865;0.150;839.000
20160.00; 5.855;0.150;840.000
20170.00; 5.865;0.150;840.000
20180.00; 5.865;0.150;840.000
20190.00; 5.870;0.150;841.000
20200.00; 5.870;0.150;841.000
20210.00; 5.875;0.150;842.000
20220.00; 5.875;0.150;842.000
20230.00; 5.870;0.150;842.000
20240.00; 5.855;0.150;842.000
20250.00; 5.865;0.150;843.000
20260.00; 5.860;0.150;843.000
20270.00; 5.865;0.150;844.000
20280.00; 5.865;0.150;845.000
20290.00; 5.860;0.150;845.000
20300.00; 5.850;0.150;845.000
20310.00; 5.870;0.150;846.000
20320.00; 5.860;0.150;846.000
20330.00; 5.865;0.150;847.000
20340.00; 5.870;0.150;847.000
20350.00; 5.855;0.150;847.000
20360.00; 5.860;0.150;847.000
20370.00; 5.865;0.150;848.000
20380.00; 5.850;0.150;848.000
20390.00; 5.865;0.150;849.000
20400.00; 5.855;0.150;850.000
20410.00; 5.865;0.150;850.000
20420.00; 5.860;0.150;850.000
20430.00; 5.870;0.150;851.000
20440.00; 5.860;0.150;851.000
20450.00; 5.860;0.150;852.000
20460.00; 5.865;0.150;852.000
20470.00; 5.865;0.150;852.000
20480.00; 5.855;0.150;852.000
20490.00; 5.865;0.150;853.000
20500.00; 5.865;0.150;853.000
20510.00; 5.855;0.150;854.000
20520.00; 5.850;0.150;855.000
20530.00; 5.865;0.150;855.000
20540.00; 5.860;0.150;855.000
20550.00; 5.855;0.150;856.000
20560.00; 5.865;0.150;856.000
20570.00; 5.855;0.150;857.000
20580.00; 5.855;0.150;857.000
20590.00; 5.865;0.150;857.000
20600.00; 5.855;0.150;857.000
20610.00; 5.870;0.150;858.000
20620.00; 5.865;0.150;858.000
20630.00; 5.860;0.150;859.000
20640.00; 5.865;0.150;860.000
20650.00; 5.865;0.150;860.000
20660.00; 5.860;0.150;860.000
20670.00; 5.860;0.150;861.000
20680.00; 5.855;0.150;861.000
20690.00; 5.870;0.150;862.000
20700.00; 5.860;0.150;862.000
20710.00; 5.855;0.150;862.000
20720.00; 5.870;0.150;862.000
20730.00; 5.865;0.150;863.000
20740.00; 5.870;0.150;863.000
20750.00; 5.870;0.150;864.000
20760.00; 5.855;0.150;865.000
20770.00; 5.865;0.150;865.000
20780.00; 5.850;0.150;865.000
20790.00; 5.855;0.150;866.000
20800.00; 5.865;0.150;866.000
20810.00; 5.870;0.150;867.000
20820.00; 5.855;0.150;867.000
20830.00; 5.865;0.150;867.000
20840.00; 5.855;0.150;867.000
20850.00; 5.855;0.150;868.000
20860.00; 5.855;0.150;868.000
20870.00; 5.865;0.150;869.000
20880.00; 5.855;0.150;870.000
20890.00; 5.870;0.150;870.000
20900.00; 5.865;0.150;870.000
20910.00; 5.855;0.150;871.000
20920.00; 5.865;0.150;871.000
20930.00; 5.860;0.150;872.000
20940.00; 5.855;0.150;872.000
20950.00; 5.865;0.150;872.000
20960.00; 5.860;0.150;872.000
20970.00; 5.855;0.150;873.000
20980.00; 5.855;0.150;873.000
20990.00; 5.855;0.150;874.000
21000.00; 5.865;0.150;875.000
21010.00; 5.855;0.150;875.000
21020.00; 5.855;0.150;875.000
21030.00; 5.860;0.150;876.000
21040.00; 5.855;0.150;876.000
21050.00; 5.870;0.150;877.000
21060.00; 5.860;0.150;877.000
21070.00; 5.870;0.150;877.000
21080.00; 5.865;0.150;877.000
21090.00; 5.865;0.150;878.000
21100.00; 5.855;0.150;878.000
21110.00; 5.865;0.150;879.000
21120.00; 5.865;0.150;880.000
21130.00; 5.860;0.150;880.000
21140.00; 5.865;0.150;880.000
21150.00; 5.865;0.150;881.000
21160.00; 5.855;0.150;881.000
21170.00; 5.865;0.150;882.000
21180.00; 5.860;0.150;882.000
21190.00; 5.865;0.150;882.000
21200.00; 5.860;0.150;882.000
21210.00; 5.870;0.150;883.000
21220.00; 5.860;0.150;883.000
21230.00; 5.870;0.150;884.000
21240.00; 5.860;0.150;885.000
21250.00; 5.865;0.150;885.000
21260.00; 5.865;0.150;885.000
21270.00; 5.845;0.150;886.000
21280.00; 5.865;0.150;886.000
21290.00; 5.860;0.150;887.000
21300.00; 5.865;0.150;887.000
21310.00; 5.865;0.150;887.000
21320.00; 5.850;0.150;887.000
21330.00; 5.860;0.150;888.000
21340.00; 5.855;0.150;888.000
21350.00; 5.860;0.150;889.000
21360.00; 5.865;0.150;890.000
21370.00; 5.860;0.150;890.000
21380.00; 5.855;0.150;890.000
21390.00; 5.870;0.150;891.000
21400.00; 5.870;0.150;891.000
21410.00; 5.860;0.150;892.000
21420.00; 5.860;0.150;892.000
21430.00; 5.855;0.150;892.000
21440.00; 5.855;0.150;892.000
21450.00; 5.850;0.150;893.000
21460.00; 5.865;0.150;893.000
21470.00; 5.865;0.150;894.000
21480.00; 5.860;0.150;895.000
21490.00; 5.860;0.150;895.000
21500.00; 5.850;0.150;895.000
21510.00; 5.865;0.150;896.000
21520.00; 5.870;0.150;896.000
21530.00; 5.855;0.150;897.000
21540.00; 5.865;0.150;897.000
21550.00; 5.870;0.150;897.000
21560.00; 5.855;0.150;897.000
21570.00; 5.875;0.150;898.000
21580.00; 5.870;0.150;898.000
21590.00; 5.855;0.150;899.000
21600.00; 5.855;0.150;900.000
21610.00; 5.865;0.150;900.000
21620.00; 5.865;0.150;900.000
21630.00; 5.855;0.150;901.000
21640.00; 5.855;0.150;901.000
21650.00; 5.860;0.150;902.000
21660.00; 5.875;0.150;902.000
21670.00; 5.860;0.150;902.000
21680.00; 5.855;0.150;902.000
21690.00; 5.865;0.150;903.000
21700.00; 5.870;0.150;903.000
21710.00; 5.870;0.150;904.000
21720.00; 5.865;0.150;905.000
21730.00; 5.855;0.150;905.000
21740.00; 5.860;0.150;905.000
21750.00; 5.865;0.150;906.000
21760.00; 5.855;0.150;906.000
21770.00; 5.855;0.150;907.000
21780.00; 5.850;0.150;907.000
21790.00; 5.865;0.150;907.000
21800.00; 5.865;0.150;907.000
21810.00; 5.875;0.150;908.000
21820.00; 5.870;0.150;908.000
21830.00; 5.855;0.150;909.000
21840.00; 5.865;0.150;910.000
21850.00; 5.865;0.150;910.000
21860.00; 5.865;0.150;910.000
21870.00; 5.855;0.150;911.000
21880.00; 5.855;0.150;911.000
21890.00; 5.865;0.150;912.000
21900.00; 5.870;0.150;912.000
21910.00; 5.880;0.150;912.000
21920.00; 5.865;0.150;912.000
21930.00; 5.855;0.150;913.000
21940.00; 5.860;0.150;913.000
21950.00; 5.860;0.150;914.000
21960.00; 5.855;0.150;915.000
21970.00; 5.870;0.150;915.000
21980.00; 5.870;0.150;915.000
21990.00; 5.870;0.150;916.000
22000.00; 5.855;0.150;916.000
22010.00; 5.855;0.150;917.000
22020.00; 5.865;0.150;917.000
